"","SEXO","EDAD_MADN","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004"
"1",1,12,16,8,9,10,6,10,6,4,11,8
"2",1,13,138,45,39,40,34,26,13,12,15,18
"3",1,14,942,251,153,137,92,58,38,20,16,11
"4",1,15,3363,697,467,354,210,129,70,45,35,38
"5",1,16,7141,1460,935,591,374,226,107,72,60,44
"6",1,17,11975,2387,1284,840,436,257,161,86,88,60
"7",1,18,16123,2462,1332,860,559,331,169,97,95,78
"8",1,19,17124,2475,1339,937,604,337,179,128,110,97
"9",1,20,17335,2620,1425,985,570,349,215,152,118,86
"10",1,21,17491,2692,1389,902,585,373,198,135,104,102
"11",1,22,16615,2471,1285,852,611,390,230,157,128,95
"12",1,23,15950,2275,1187,885,543,356,203,140,104,110
"13",1,24,14982,2048,1131,824,472,328,155,133,100,103
"14",1,25,13979,1876,1100,777,482,343,192,124,124,75
"15",1,26,12791,1710,951,696,475,313,187,103,87,94
"16",1,27,12423,1635,893,607,445,310,158,119,84,86
"17",1,28,10992,1384,802,579,380,263,139,104,80,86
"18",1,29,10479,1339,751,507,318,284,135,108,69,56
"19",1,30,9455,1124,706,492,320,240,121,82,52,58
"20",1,31,8569,1087,604,435,317,229,130,73,56,46
"21",1,32,7583,972,530,372,276,183,104,73,48,51
"22",1,33,6973,941,520,370,225,163,99,67,47,56
"23",1,34,5856,779,411,303,234,144,84,63,55,43
"24",1,35,5127,700,385,276,205,137,86,52,33,30
"25",1,36,4595,558,338,270,172,113,65,38,36,26
"26",1,37,3856,519,303,200,144,121,57,38,27,27
"27",1,38,3094,424,256,178,147,81,56,39,19,24
"28",1,39,2496,336,201,148,117,54,33,25,17,20
"29",1,40,1915,295,164,112,76,56,46,24,18,15
"30",1,41,1374,211,135,98,70,50,13,19,18,13
"31",1,42,997,163,86,71,51,34,22,19,9,8
"32",1,43,638,104,67,54,40,32,20,15,10,6
"33",1,44,364,72,35,32,28,14,10,7,5,3
"34",1,45,182,41,41,27,15,17,6,8,9,5
"35",1,46,109,27,21,22,11,8,3,8,5,5
"36",1,47,66,24,13,12,13,9,8,3,5,2
"37",1,48,31,9,13,9,10,10,4,4,1,2
"38",1,49,20,5,11,6,7,3,1,2,2,2
"39",1,50,65,9,10,8,4,3,3,2,1,1
"40",1,99,791,396,331,420,392,412,334,288,268,261
"41",2,12,14,10,12,3,6,9,6,3,6,10
"42",2,13,142,50,46,31,33,19,19,14,11,13
"43",2,14,890,249,145,133,95,59,31,24,15,17
"44",2,15,2977,626,429,398,204,107,65,44,31,29
"45",2,16,6786,1476,974,613,376,188,101,72,38,48
"46",2,17,11256,2312,1234,818,451,246,159,89,74,64
"47",2,18,15552,2453,1314,868,560,330,167,139,85,79
"48",2,19,16077,2550,1358,1003,598,287,194,144,107,98
"49",2,20,16972,2630,1402,952,595,358,186,147,97,85
"50",2,21,17084,2511,1459,953,530,372,231,146,104,99
"51",2,22,16203,2475,1269,854,570,328,188,140,117,92
"52",2,23,15679,2182,1248,852,522,343,196,125,103,119
"53",2,24,14490,1944,1157,797,533,328,205,125,113,89
"54",2,25,13469,1878,1072,780,454,327,188,120,110,73
"55",2,26,12398,1748,1047,683,420,311,150,115,96,85
"56",2,27,11878,1612,899,599,429,269,166,104,94,72
"57",2,28,10886,1382,817,619,399,231,151,101,62,67
"58",2,29,10046,1272,719,526,372,227,124,109,76,59
"59",2,30,9156,1174,729,522,320,227,118,95,62,54
"60",2,31,8423,1050,640,429,278,199,106,82,55,54
"61",2,32,7511,1004,556,425,268,190,100,63,47,34
"62",2,33,6682,847,470,356,273,167,89,60,48,30
"63",2,34,5929,742,452,300,220,158,72,49,46,31
"64",2,35,5192,628,433,275,211,135,77,53,41,27
"65",2,36,4424,550,380,267,182,114,45,39,23,34
"66",2,37,3762,478,276,209,133,86,55,31,32,29
"67",2,38,3064,436,280,178,134,97,54,29,25,21
"68",2,39,2443,331,238,167,109,80,37,23,22,24
"69",2,40,1802,276,173,107,97,73,34,29,25,17
"70",2,41,1285,223,128,98,60,44,21,18,22,16
"71",2,42,897,139,84,56,53,41,20,18,8,7
"72",2,43,619,112,70,43,38,37,13,11,7,6
"73",2,44,360,69,48,32,27,17,15,11,7,10
"74",2,45,208,41,32,24,27,13,11,5,7,7
"75",2,46,115,25,23,19,16,10,8,10,6,2
"76",2,47,56,21,19,19,9,4,3,2,4,1
"77",2,48,45,15,15,8,4,11,4,2,2,3
"78",2,49,24,10,11,7,7,4,3,1,3,1
"79",2,99,699,375,342,405,361,379,321,306,243,243
