"","SEXO","EDAD_MADN","1997","1996","1995","1994","1993","1992","1991","1990","1989","1988"
"1",1,10,6,1,1,1,3,5,4,31,6,36
"2",1,11,3,1,2,3,2,5,6,16,3,14
"3",1,12,11,12,6,4,16,26,17,23,14,9
"4",1,13,89,52,28,31,47,51,23,22,18,27
"5",1,14,653,211,149,128,152,137,65,43,32,30
"6",1,15,2405,602,453,396,390,275,137,84,57,42
"7",1,16,5520,1352,999,739,708,587,262,155,94,92
"8",1,17,9901,2258,1450,1192,1029,851,374,244,138,115
"9",1,18,14394,2836,1836,1422,1468,1102,485,299,169,142
"10",1,19,16409,3239,2056,1753,1626,1315,552,312,208,171
"11",1,20,18196,3249,2288,1816,1725,1413,596,315,221,189
"12",1,21,17700,3535,2314,1871,1739,1458,610,325,230,174
"13",1,22,18597,3404,2220,1862,1721,1411,608,323,231,182
"14",1,23,18199,3452,2264,1654,1578,1362,572,308,204,165
"15",1,24,17762,3120,2060,1728,1549,1302,551,311,237,163
"16",1,25,16678,2890,1954,1552,1426,1184,521,323,193,163
"17",1,26,14928,2661,1858,1477,1285,1080,505,322,232,155
"18",1,27,14419,2500,1630,1319,1211,1068,532,277,198,142
"19",1,28,13288,2195,1474,1151,1194,977,490,300,170,144
"20",1,29,11794,2029,1360,1175,1062,908,461,264,192,138
"21",1,30,11115,1865,1318,1070,907,837,410,275,178,152
"22",1,31,9245,1748,1191,955,856,791,418,253,145,112
"23",1,32,8825,1587,1062,925,795,798,404,217,132,92
"24",1,33,7687,1427,971,755,808,720,308,185,106,112
"25",1,34,6881,1261,888,804,730,574,297,148,112,86
"26",1,35,5851,1142,817,664,634,497,266,181,106,85
"27",1,36,4902,1097,711,569,497,411,231,133,105,72
"28",1,37,4708,919,589,476,460,449,230,115,79,61
"29",1,38,3794,793,562,413,428,362,183,101,75,60
"30",1,39,2830,640,444,420,347,324,168,89,66,63
"31",1,40,2417,493,425,347,336,286,119,92,61,38
"32",1,41,1628,479,308,256,227,196,144,70,42,20
"33",1,42,1416,336,265,187,175,172,87,61,40,18
"34",1,43,1000,286,168,128,158,136,61,25,14,30
"35",1,44,611,177,114,130,104,93,45,24,17,9
"36",1,45,387,145,115,89,64,50,34,20,10,15
"37",1,46,241,107,66,49,56,47,38,12,13,8
"38",1,47,181,56,41,45,32,33,20,11,8,9
"39",1,48,130,41,26,29,24,29,16,13,8,3
"40",1,49,77,34,19,20,20,18,12,10,8,4
"41",1,50,300,117,87,88,112,99,53,41,21,24
"42",1,99,1135,464,383,407,423,492,359,241,193,167
"43",2,11,3,3,2,2,5,7,6,12,4,11
"44",2,12,11,9,8,7,16,9,15,23,6,15
"45",2,13,81,49,35,36,38,43,30,23,9,10
"46",2,14,559,177,137,139,147,146,65,51,31,23
"47",2,15,2298,574,396,396,354,276,141,93,64,54
"48",2,16,5310,1297,948,809,750,575,270,162,87,84
"49",2,17,9865,2229,1465,1208,1028,896,372,237,158,118
"50",2,18,13697,2756,1844,1442,1370,1124,479,291,197,149
"51",2,19,15635,3142,1966,1660,1599,1311,540,342,212,167
"52",2,20,17303,3301,2162,1851,1697,1537,598,338,250,170
"53",2,21,17277,3357,2319,1931,1712,1411,630,331,234,166
"54",2,22,17820,3326,2270,1907,1623,1375,591,352,227,167
"55",2,23,17953,3248,2274,1647,1634,1384,630,312,233,179
"56",2,24,17017,3133,1986,1604,1529,1312,508,341,217,169
"57",2,25,16229,2803,1929,1528,1417,1187,551,316,204,164
"58",2,26,14377,2692,1707,1484,1285,1126,515,318,185,152
"59",2,27,13778,2364,1663,1246,1268,1078,475,308,189,134
"60",2,28,12646,2175,1452,1179,1237,980,460,252,203,158
"61",2,29,11421,1994,1330,1183,1099,978,440,261,199,134
"62",2,30,10720,1868,1330,1030,1027,897,351,297,186,144
"63",2,31,9033,1726,1163,984,954,747,455,232,158,101
"64",2,32,8616,1569,1097,926,826,824,386,239,133,102
"65",2,33,7538,1397,956,794,839,670,317,197,126,96
"66",2,34,6753,1285,850,799,724,574,302,164,112,89
"67",2,35,5659,1175,954,693,643,506,208,163,131,75
"68",2,36,4933,1110,744,551,562,462,262,133,122,72
"69",2,37,4473,986,637,501,481,446,245,150,98,49
"70",2,38,3715,753,483,421,472,366,196,118,73,58
"71",2,39,2841,660,425,409,338,337,151,86,56,74
"72",2,40,2362,506,423,318,316,284,132,79,54,40
"73",2,41,1616,488,312,275,267,187,111,75,38,24
"74",2,42,1307,355,260,211,195,191,94,50,32,23
"75",2,43,951,241,202,143,159,138,55,40,27,17
"76",2,44,635,182,117,131,114,91,52,24,22,12
"77",2,45,425,126,107,71,76,66,26,16,10,14
"78",2,46,228,102,84,66,57,33,25,10,10,14
"79",2,47,170,58,60,36,48,31,17,12,7,7
"80",2,48,120,42,41,24,22,21,16,11,5,14
"81",2,49,72,21,27,26,27,20,7,8,5,4
"82",2,50,266,124,103,105,106,97,63,44,28,19
"83",2,99,1058,412,400,374,424,469,296,235,180,163
