"","SEXO","EDAD_MADN","1989","1988","1987","1986","1985","1984","1983","1982","1981","1980"
"1",1,11,8,1,1,1,7,14,7,4,11,29
"2",1,12,28,9,6,14,15,22,19,28,15,33
"3",1,13,294,65,31,24,57,61,53,28,39,71
"4",1,14,1392,193,117,126,126,177,76,75,66,65
"5",1,15,3945,559,517,348,374,265,176,103,122,148
"6",1,16,7813,1525,773,706,522,520,307,203,192,189
"7",1,17,13598,1916,1420,797,845,764,404,310,207,206
"8",1,18,15054,2640,1235,1145,1105,932,496,326,294,277
"9",1,19,18557,2260,1728,1372,1195,1123,497,341,306,273
"10",1,20,15795,2732,1840,1418,1328,1047,525,373,269,401
"11",1,21,18259,2948,1902,1428,1139,1108,495,323,391,202
"12",1,22,18637,2947,1845,1317,1102,1069,484,491,189,285
"13",1,23,18047,2855,1528,1212,1128,980,629,230,283,246
"14",1,24,17189,2350,1478,1153,962,1169,316,300,241,220
"15",1,25,15039,2206,1456,1053,1170,638,386,241,222,298
"16",1,26,13985,2153,1313,1293,690,785,349,243,307,250
"17",1,27,12996,1817,1537,707,792,716,319,369,224,185
"18",1,28,12160,2135,782,890,696,649,429,264,178,229
"19",1,29,12705,1158,1004,687,593,764,375,197,231,178
"20",1,30,7624,1404,836,655,755,622,295,253,178,274
"21",1,31,8701,1243,778,739,598,521,344,176,248,91
"22",1,32,7309,1201,921,632,522,620,250,279,81,149
"23",1,33,6661,1321,743,465,573,421,338,106,133,123
"24",1,34,6659,986,579,545,423,559,136,171,110,125
"25",1,35,5335,813,701,433,547,231,209,125,89,178
"26",1,36,4091,963,507,498,245,321,166,118,155,92
"27",1,37,4263,715,611,212,309,284,165,189,89,82
"28",1,38,3489,853,263,270,252,249,208,105,68,88
"29",1,39,3238,335,352,249,247,316,117,68,83,56
"30",1,40,1439,472,268,198,258,165,112,107,55,104
"31",1,41,1616,295,202,239,164,135,84,58,73,30
"32",1,42,1151,233,246,141,122,157,74,64,29,30
"33",1,43,782,249,140,92,135,81,68,20,32,25
"34",1,44,683,162,86,107,72,83,27,29,12,21
"35",1,45,359,102,96,61,80,20,26,9,17,30
"36",1,46,258,106,51,58,17,29,18,14,25,8
"37",1,47,230,50,51,17,25,21,11,22,13,10
"38",1,48,129,54,11,24,24,33,17,6,4,1
"39",1,49,92,14,17,15,17,23,8,7,6,6
"40",1,50,39,22,20,14,22,14,12,5,4,10
"41",1,99,1304,449,376,332,328,374,250,239,187,297
"42",2,11,10,2,2,3,7,5,10,9,14,22
"43",2,12,37,9,10,11,11,20,19,20,13,35
"44",2,13,261,62,40,24,53,46,51,18,17,61
"45",2,14,1330,171,141,163,140,176,52,53,51,84
"46",2,15,3736,572,505,359,412,269,168,127,104,163
"47",2,16,7436,1463,794,708,475,533,296,226,217,211
"48",2,17,13194,1820,1363,811,800,759,411,329,208,246
"49",2,18,14623,2557,1229,1073,1066,1022,519,329,252,317
"50",2,19,17594,2181,1686,1315,1158,1129,522,328,316,267
"51",2,20,15618,2708,1894,1479,1301,1141,513,344,303,421
"52",2,21,17699,2788,1833,1483,1146,1053,540,323,376,224
"53",2,22,18355,2778,1896,1345,1123,1104,483,453,188,291
"54",2,23,17547,2725,1590,1167,1062,993,590,233,269,243
"55",2,24,16936,2333,1482,1187,1015,1200,329,291,207,224
"56",2,25,14471,2107,1451,938,1230,678,437,274,192,336
"57",2,26,13593,2223,1209,1170,666,835,381,258,299,230
"58",2,27,12857,1822,1540,661,845,707,349,305,230,227
"59",2,28,11930,2186,849,874,751,685,441,258,195,236
"60",2,29,12933,1188,1051,696,600,779,345,205,183,181
"61",2,30,7611,1501,877,677,762,643,272,272,144,271
"62",2,31,8634,1217,804,766,592,487,302,201,249,116
"63",2,32,7268,1171,901,624,470,612,262,262,93,135
"64",2,33,6497,1261,751,510,558,456,351,120,128,117
"65",2,34,6344,1102,614,593,431,573,148,143,101,82
"66",2,35,5167,814,685,447,583,235,194,117,110,180
"67",2,36,4218,983,537,532,221,344,181,129,191,109
"68",2,37,4275,687,645,218,327,280,136,172,88,98
"69",2,38,3384,816,308,326,272,238,203,95,73,100
"70",2,39,3232,329,313,232,211,292,110,82,96,68
"71",2,40,1394,430,270,198,280,210,110,81,63,105
"72",2,41,1613,298,219,221,177,137,117,54,79,20
"73",2,42,1159,229,229,131,122,162,87,59,26,36
"74",2,43,825,262,160,97,134,89,72,27,29,27
"75",2,44,721,123,94,93,84,111,25,25,15,28
"76",2,45,380,96,114,62,83,38,27,19,12,25
"77",2,46,221,86,57,52,17,35,21,18,24,11
"78",2,47,219,53,69,22,28,34,23,25,9,8
"79",2,48,139,63,20,20,10,25,22,4,9,13
"80",2,49,101,16,20,15,19,33,9,9,6,4
"81",2,50,45,29,14,21,22,14,5,2,5,17
"82",2,99,1308,472,355,309,363,350,259,243,249,254
