"","SEXO","EDAD_MADN","2009","2008","2007","2006","2005","2004","2003","2002","2001","2000"
"1",1,12,20,9,13,8,10,8,8,4,7,15
"2",1,13,140,55,55,43,52,40,24,20,16,32
"3",1,14,925,268,208,175,156,95,50,34,31,30
"4",1,15,3000,715,625,576,353,188,91,74,49,52
"5",1,16,7118,1634,1252,952,594,323,173,102,67,80
"6",1,17,11715,2760,1777,1265,738,436,224,151,86,85
"7",1,18,15710,3152,2010,1421,968,526,289,170,132,109
"8",1,19,16899,3216,2065,1618,1052,583,326,205,141,121
"9",1,20,17477,3353,2274,1772,1053,595,296,191,149,124
"10",1,21,16923,3325,2282,1781,1110,661,345,219,163,132
"11",1,22,16818,3268,2126,1693,1094,657,320,206,152,111
"12",1,23,16312,3140,2102,1581,1074,591,270,182,146,117
"13",1,24,15377,2918,1914,1540,984,559,322,194,126,112
"14",1,25,14852,2819,1882,1478,943,547,315,193,111,127
"15",1,26,14040,2632,1766,1373,908,550,274,172,105,99
"16",1,27,13173,2378,1628,1248,824,481,259,146,110,101
"17",1,28,12001,2309,1458,1120,737,457,233,150,124,84
"18",1,29,11347,1953,1302,1047,689,414,234,127,97,76
"19",1,30,10372,1828,1186,991,646,403,179,118,77,65
"20",1,31,9241,1634,1038,853,580,351,163,105,72,58
"21",1,32,8437,1403,936,733,559,306,165,102,78,45
"22",1,33,7583,1291,806,671,479,274,150,87,70,56
"23",1,34,6593,1190,748,640,426,250,129,74,61,44
"24",1,35,5867,1052,720,543,374,216,124,91,45,47
"25",1,36,4896,930,588,479,323,201,91,69,60,37
"26",1,37,4231,764,493,402,276,187,79,60,45,32
"27",1,38,3373,613,421,332,248,152,70,48,29,25
"28",1,39,2705,502,315,284,183,127,63,48,20,31
"29",1,40,2041,410,286,231,173,89,57,24,26,22
"30",1,41,1303,282,221,183,138,64,44,31,27,7
"31",1,42,1035,239,136,150,97,72,25,34,15,8
"32",1,43,659,176,111,107,71,43,30,17,9,12
"33",1,44,444,133,105,61,60,49,19,8,5,5
"34",1,45,258,83,56,43,28,25,21,9,5,7
"35",1,46,136,44,51,35,29,8,9,2,14,6
"36",1,47,79,26,29,27,23,13,8,5,6,6
"37",1,48,44,32,20,14,33,11,2,4,3,3
"38",1,50,100,12,13,6,11,4,5,2,2,2
"39",1,99,1135,663,742,842,798,585,400,323,298,279
"40",2,12,16,4,7,6,14,5,6,12,9,16
"41",2,13,139,55,55,33,46,35,20,19,17,20
"42",2,14,848,246,197,184,130,84,42,26,22,29
"43",2,15,2963,732,597,532,353,207,89,55,47,41
"44",2,16,6982,1662,1242,943,588,330,160,93,75,61
"45",2,17,11232,2777,1709,1272,713,419,228,145,92,87
"46",2,18,15224,3228,1958,1365,889,578,270,178,124,121
"47",2,19,16677,3208,2122,1550,1021,544,263,174,143,116
"48",2,20,16738,3229,2265,1754,1145,621,296,213,154,146
"49",2,21,16546,3372,2278,1645,1095,599,366,198,162,102
"50",2,22,16094,3262,2182,1671,1073,680,313,195,156,120
"51",2,23,15733,3160,2116,1673,1087,590,314,197,141,114
"52",2,24,14768,2956,1985,1607,1049,590,275,202,122,99
"53",2,25,14127,2711,1868,1488,981,556,310,175,129,119
"54",2,26,13558,2743,1756,1407,890,556,252,157,136,98
"55",2,27,12825,2350,1563,1231,822,481,235,150,102,91
"56",2,28,11735,2239,1492,1107,807,442,234,137,126,78
"57",2,29,11048,2092,1309,1025,674,367,211,126,93,62
"58",2,30,10218,1805,1183,975,571,352,201,143,98,79
"59",2,31,9141,1638,1101,890,571,329,164,105,84,73
"60",2,32,8405,1537,991,777,569,330,157,111,77,66
"61",2,33,7361,1394,887,725,525,271,135,93,69,46
"62",2,34,6451,1206,815,630,393,248,122,93,59,48
"63",2,35,5837,1021,738,543,392,219,115,87,37,47
"64",2,36,5103,978,614,488,329,170,91,72,50,38
"65",2,37,4292,779,501,385,276,169,85,61,41,34
"66",2,38,3403,690,463,342,223,159,91,63,31,37
"67",2,39,2707,540,340,288,202,126,69,38,25,27
"68",2,40,2113,435,271,222,187,118,53,39,24,22
"69",2,41,1451,316,223,180,134,73,41,36,26,16
"70",2,42,1025,232,191,146,111,59,36,27,14,13
"71",2,43,644,159,110,126,75,53,18,14,11,8
"72",2,44,421,125,98,71,56,47,20,14,7,1
"73",2,45,264,77,45,50,47,26,15,7,6,6
"74",2,46,163,52,47,34,28,12,8,7,5,4
"75",2,47,84,34,27,27,22,12,4,7,2,9
"76",2,48,65,19,19,19,12,11,10,7,4,1
"77",2,49,28,14,24,15,14,7,4,6,1,1
"78",2,50,122,14,15,8,12,6,2,3,2,1
"79",2,99,1086,608,691,810,676,570,392,300,254,257
