"","SEXO","EDAD_MADN","2007","2006","2005","2004","2003","2002","2001","2000","1999","1998"
"1",1,12,13,5,11,13,18,15,7,15,4,2
"2",1,13,139,61,42,40,55,41,17,27,8,5
"3",1,14,842,256,196,192,158,88,52,54,15,14
"4",1,15,2845,741,615,525,350,218,103,76,29,36
"5",1,16,6554,1702,1255,993,658,348,192,98,72,61
"6",1,17,11343,2759,1740,1365,931,492,234,167,91,73
"7",1,18,15122,3156,2133,1641,1048,602,301,188,107,76
"8",1,19,16306,3490,2321,1846,1159,601,333,199,119,95
"9",1,20,17182,3548,2389,1875,1190,699,311,220,131,93
"10",1,21,17216,3426,2398,1942,1188,679,305,206,143,93
"11",1,22,16890,3481,2355,1911,1174,683,310,205,121,114
"12",1,23,16701,3279,2236,1699,1204,665,317,178,120,103
"13",1,24,15813,3060,1963,1541,1106,618,298,194,134,84
"14",1,25,15270,2789,1931,1557,1071,588,260,157,121,90
"15",1,26,13959,2679,1757,1399,967,548,248,171,132,75
"16",1,27,13167,2346,1636,1330,864,454,240,175,105,83
"17",1,28,12325,2244,1450,1165,811,448,217,157,97,78
"18",1,29,11524,1994,1340,1107,746,436,244,138,84,84
"19",1,30,10653,1728,1177,1005,680,391,185,116,89,69
"20",1,31,9369,1557,1120,900,617,351,178,117,85,58
"21",1,32,8605,1415,1010,834,553,330,177,105,73,53
"22",1,33,7811,1352,904,728,518,330,151,91,55,39
"23",1,34,6891,1215,785,648,459,265,125,73,67,48
"24",1,35,5946,984,694,558,377,248,114,81,64,34
"25",1,36,4900,893,580,462,344,173,97,60,45,42
"26",1,37,4206,691,489,394,300,185,87,50,32,28
"27",1,38,3277,622,456,331,238,178,76,59,35,35
"28",1,39,2651,494,303,329,227,142,79,51,32,19
"29",1,40,2004,372,307,266,166,117,56,48,22,31
"30",1,41,1441,312,234,188,157,92,49,38,11,12
"31",1,42,1038,262,144,173,105,86,39,36,17,9
"32",1,43,707,184,138,89,102,64,34,10,11,8
"33",1,44,437,120,94,73,64,33,23,17,10,6
"34",1,45,243,76,80,50,39,37,13,12,8,5
"35",1,46,132,65,50,32,23,21,13,9,5,4
"36",1,47,86,33,36,25,21,19,6,7,4,2
"37",1,48,62,30,15,15,13,14,4,5,5,3
"38",1,49,41,14,12,26,5,8,4,7,6,8
"39",1,50,193,62,78,73,54,25,25,29,17,15
"40",1,99,1155,687,695,736,672,570,381,274,231,174
"41",2,11,5,1,3,4,4,5,8,18,2,5
"42",2,12,16,7,11,6,17,12,19,29,4,3
"43",2,13,143,59,44,47,51,36,25,24,17,7
"44",2,14,812,252,216,231,133,89,74,47,26,15
"45",2,15,2681,734,606,535,323,205,119,67,38,32
"46",2,16,6307,1633,1301,998,625,344,191,120,69,63
"47",2,17,10686,2677,1860,1380,843,461,220,164,96,81
"48",2,18,14711,3184,2088,1571,999,537,284,201,122,86
"49",2,19,15790,3341,2331,1704,1128,633,312,205,138,103
"50",2,20,16477,3576,2346,1810,1200,678,293,209,131,100
"51",2,21,17042,3446,2292,1842,1226,676,342,203,118,87
"52",2,22,16587,3436,2330,1774,1198,681,311,221,144,111
"53",2,23,16203,3179,2217,1587,1144,659,254,187,127,93
"54",2,24,15376,3092,2087,1649,1041,603,293,188,114,85
"55",2,25,14617,2705,1969,1441,998,566,266,170,112,84
"56",2,26,13491,2546,1828,1426,905,487,262,153,102,94
"57",2,27,12751,2350,1651,1293,879,521,214,154,120,91
"58",2,28,12066,2263,1491,1203,831,469,220,166,85,75
"59",2,29,11239,1955,1357,1051,733,427,223,136,87,64
"60",2,30,10358,1765,1259,985,673,399,181,110,99,64
"61",2,31,9144,1554,1084,890,624,341,175,118,77,46
"62",2,32,8582,1503,1020,796,556,329,157,100,69,55
"63",2,33,7686,1253,932,670,495,295,141,90,64,57
"64",2,34,6576,1178,766,651,453,283,123,80,49,44
"65",2,35,5902,1022,708,575,396,245,114,70,53,49
"66",2,36,4775,824,615,475,339,224,105,73,45,40
"67",2,37,4113,739,560,368,320,159,96,67,28,36
"68",2,38,3096,622,382,376,287,170,70,50,35,24
"69",2,39,2462,523,365,310,242,143,69,45,39,33
"70",2,40,2042,421,321,263,192,128,67,47,23,26
"71",2,41,1507,327,247,207,157,72,44,35,24,12
"72",2,42,1028,244,192,170,119,81,42,21,17,6
"73",2,43,677,182,159,131,81,57,31,21,8,9
"74",2,44,438,126,93,83,57,33,25,15,9,10
"75",2,45,257,71,57,60,40,29,16,13,6,4
"76",2,46,172,61,46,41,18,20,14,7,7,5
"77",2,47,84,34,32,18,18,10,4,6,4,3
"78",2,48,61,14,21,17,13,16,10,4,4,1
"79",2,49,43,19,13,13,9,4,1,6,4,2
"80",2,50,193,74,76,74,64,40,33,28,19,19
"81",2,99,1110,626,607,706,622,556,310,249,239,164
"82",9,99,3,8,7,9,7,4,4,4,3,1
