"","SEXO","EDAD_MADN","2017","2016","2015","2014","2013","2012","2011","2010","2009","2008"
"1",1,12,16,7,4,5,4,6,5,4,5,5
"2",1,13,118,27,19,23,23,12,6,8,6,15
"3",1,14,750,160,131,94,57,31,26,15,13,13
"4",1,15,2682,492,357,278,129,72,39,33,29,24
"5",1,16,6156,1173,761,426,241,139,77,42,54,38
"6",1,17,10089,1960,934,556,352,162,93,62,62,36
"7",1,18,13155,1747,971,625,382,214,135,69,58,74
"8",1,19,13153,1702,991,616,368,224,143,95,86,73
"9",1,20,13675,1743,1051,670,416,249,101,77,85,70
"10",1,21,13796,1855,1111,734,418,254,119,85,81,72
"11",1,22,13827,1860,1073,680,454,235,112,92,87,85
"12",1,23,13812,1750,998,665,399,259,96,86,73,82
"13",1,24,13294,1640,990,658,403,224,122,97,83,79
"14",1,25,12959,1579,894,602,357,214,95,70,62,65
"15",1,26,12121,1436,810,542,303,195,108,85,64,60
"16",1,27,11281,1236,722,473,303,198,82,87,68,67
"17",1,28,10318,1181,650,423,312,171,91,74,74,58
"18",1,29,9384,1048,591,407,271,192,92,69,47,68
"19",1,30,8500,885,492,380,214,133,101,81,42,47
"20",1,31,7940,822,457,336,203,132,82,49,54,60
"21",1,32,6813,679,433,292,183,138,68,51,38,61
"22",1,33,6143,733,365,264,191,104,62,54,36,54
"23",1,34,5476,540,362,255,168,92,64,39,30,34
"24",1,35,4853,529,295,222,142,74,54,34,29,28
"25",1,36,4137,504,268,177,125,90,41,38,33,25
"26",1,37,3479,372,255,166,123,70,44,21,26,21
"27",1,38,2928,295,174,146,101,60,32,28,21,18
"28",1,39,2301,227,155,122,76,48,44,21,17,10
"29",1,40,1767,199,118,101,63,48,30,22,7,16
"30",1,41,1238,171,93,71,56,37,23,17,12,9
"31",1,42,855,117,75,56,38,31,14,13,7,11
"32",1,43,568,88,58,45,32,17,17,9,3,4
"33",1,44,303,51,43,16,15,15,7,8,6,2
"34",1,45,191,47,31,20,9,6,5,3,1,3
"35",1,47,54,11,10,8,5,6,5,5,2,4
"36",1,48,26,5,4,7,6,5,4,2,4,1
"37",1,99,702,360,341,305,268,239,208,213,255,316
"38",2,12,10,5,3,4,3,7,2,9,9,5
"39",2,13,112,33,22,22,27,15,7,7,7,15
"40",2,14,726,131,104,84,59,38,23,12,15,15
"41",2,15,2580,457,399,243,137,84,48,21,23,26
"42",2,16,5882,1127,807,461,229,127,71,42,39,29
"43",2,17,9658,1916,932,538,311,194,78,50,58,39
"44",2,18,12578,1793,937,646,368,193,93,67,74,48
"45",2,19,12600,1736,973,653,394,227,123,80,61,52
"46",2,20,12937,1757,1080,668,424,226,111,76,69,77
"47",2,21,13356,1762,1089,676,395,255,113,70,74,75
"48",2,22,13438,1814,1049,699,405,277,120,82,85,79
"49",2,23,13400,1675,1099,712,411,246,118,81,59,81
"50",2,24,12995,1614,952,704,388,213,142,72,73,64
"51",2,25,12461,1500,889,640,369,191,115,77,68,65
"52",2,26,11691,1357,759,552,303,193,89,86,70,74
"53",2,27,11004,1278,699,480,302,185,102,71,65,52
"54",2,28,9948,1129,670,496,285,171,90,71,63,58
"55",2,29,9202,998,631,412,267,158,111,74,53,44
"56",2,30,8367,895,579,373,262,132,92,76,69,44
"57",2,31,7643,842,465,329,228,153,83,70,50,61
"58",2,32,6711,736,435,336,205,125,60,57,42,43
"59",2,33,6003,636,390,254,188,105,48,49,36,43
"60",2,34,5242,582,371,246,156,111,66,40,37,24
"61",2,35,4757,451,302,214,137,90,55,41,27,27
"62",2,36,4180,429,280,193,122,84,51,36,35,27
"63",2,37,3330,371,230,180,93,74,48,40,28,18
"64",2,38,2688,294,178,121,92,63,33,36,23,22
"65",2,39,2141,241,166,115,80,53,36,16,13,18
"66",2,40,1685,198,117,104,71,53,23,17,7,9
"67",2,41,1224,167,99,73,42,43,17,19,10,8
"68",2,42,815,103,89,52,35,28,12,15,13,7
"69",2,43,551,84,52,36,26,22,8,8,2,5
"70",2,44,307,52,33,29,17,7,8,4,4,4
"71",2,45,176,25,27,17,11,13,5,2,4,5
"72",2,46,83,24,17,13,11,5,6,4,1,3
"73",2,47,43,5,12,9,6,5,2,1,3,1
"74",2,48,29,10,7,7,6,5,6,1,1,1
"75",2,49,18,8,5,6,7,4,2,1,2,1
"76",2,50,48,12,5,4,3,4,3,2,3,3
"77",2,99,620,344,331,321,239,242,230,203,235,268
