"","SEXO","EDAD_MADN","1998","1997","1996","1995","1994","1993","1992","1991","1990","1989"
"1",1,12,17,5,4,7,10,12,15,15,19,8
"2",1,13,115,53,31,36,40,36,37,21,22,9
"3",1,14,742,209,147,159,155,131,79,43,44,21
"4",1,15,2684,647,513,445,407,310,149,76,64,44
"5",1,16,6241,1431,1099,877,762,590,255,146,117,60
"6",1,17,10699,2567,1556,1188,1092,800,399,199,125,119
"7",1,18,15235,3022,1897,1573,1392,1011,510,232,201,127
"8",1,19,17156,3418,2155,1801,1711,1202,564,295,194,152
"9",1,20,18472,3717,2344,1971,1763,1314,586,300,213,157
"10",1,21,18762,3788,2415,2001,1806,1362,571,299,240,168
"11",1,22,18957,3773,2405,1964,1760,1366,609,350,210,146
"12",1,23,18818,3694,2289,1908,1674,1244,586,294,198,165
"13",1,24,18132,3366,2178,1736,1726,1167,549,284,213,145
"14",1,25,16938,3194,2140,1646,1516,1082,532,300,179,141
"15",1,26,15980,2977,1914,1519,1329,1010,536,291,192,149
"16",1,27,14398,2735,1729,1383,1206,1077,529,273,204,120
"17",1,28,13616,2515,1551,1233,1272,953,503,261,170,119
"18",1,29,12098,2152,1418,1280,1189,880,420,200,159,142
"19",1,30,11351,1910,1368,1198,1052,801,436,232,194,126
"20",1,31,9410,1913,1262,1104,1026,747,361,230,139,92
"21",1,32,8894,1776,1173,937,876,669,400,168,120,88
"22",1,33,7916,1562,1070,854,816,688,347,148,112,96
"23",1,34,7070,1404,930,870,748,636,288,125,109,79
"24",1,35,6022,1223,873,754,686,439,258,135,92,79
"25",1,36,5045,1127,772,724,580,454,266,137,90,59
"26",1,37,4264,1085,664,515,465,420,205,116,69,48
"27",1,38,3968,839,550,442,458,376,192,97,65,58
"28",1,39,3177,689,478,399,391,367,173,92,61,46
"29",1,40,2332,605,395,364,344,266,139,78,68,40
"30",1,41,1629,529,357,297,267,196,94,68,43,30
"31",1,42,1368,371,255,244,186,154,104,66,27,21
"32",1,43,978,280,184,170,151,150,81,24,20,22
"33",1,44,632,177,138,124,123,95,50,14,8,9
"34",1,45,419,126,92,113,96,61,40,14,16,11
"35",1,46,267,107,66,62,53,36,23,14,16,10
"36",1,47,163,62,63,45,40,36,20,11,5,5
"37",1,48,122,38,34,23,31,23,15,16,4,5
"38",1,49,88,23,20,21,21,26,15,4,3,5
"39",1,50,270,141,115,106,101,103,50,41,29,13
"40",1,99,1232,478,448,424,447,559,357,240,207,152
"41",2,12,23,8,10,12,14,20,12,9,25,9
"42",2,13,96,38,31,29,38,47,33,13,28,15
"43",2,14,703,184,139,146,167,143,82,40,50,18
"44",2,15,2576,634,443,402,384,316,142,78,94,44
"45",2,16,6046,1408,1087,813,774,544,273,143,119,72
"46",2,17,10486,2465,1538,1244,1194,835,403,209,156,104
"47",2,18,14749,3065,1936,1551,1509,1080,458,242,179,120
"48",2,19,16431,3377,2150,1764,1635,1190,525,292,208,149
"49",2,20,17768,3624,2509,1960,1773,1243,605,316,224,141
"50",2,21,18062,3707,2438,2023,1737,1328,563,302,219,144
"51",2,22,18514,3651,2397,1891,1704,1304,622,320,232,149
"52",2,23,18067,3561,2313,1775,1652,1277,578,291,214,156
"53",2,24,17384,3309,2193,1710,1678,1305,548,263,218,165
"54",2,25,16289,3057,1969,1748,1632,1090,515,299,201,172
"55",2,26,15474,2914,1953,1594,1402,1080,516,272,192,137
"56",2,27,13913,2654,1791,1356,1297,1022,475,236,177,137
"57",2,28,13389,2487,1602,1207,1221,953,505,245,153,125
"58",2,29,12103,2217,1414,1285,1211,885,442,212,166,152
"59",2,30,10767,1874,1362,1234,1055,850,411,216,195,122
"60",2,31,9347,1888,1283,1107,1085,748,359,243,136,100
"61",2,32,8868,1678,1112,944,852,725,414,182,134,99
"62",2,33,7734,1558,1064,909,810,735,304,172,114,92
"63",2,34,6773,1385,950,782,847,570,275,170,102,82
"64",2,35,5936,1182,868,774,685,502,271,136,95,82
"65",2,36,5005,1143,885,668,599,422,224,118,96,64
"66",2,37,4243,1086,713,560,498,419,216,141,78,49
"67",2,38,3995,894,568,444,472,388,183,91,63,68
"68",2,39,3167,693,484,414,424,301,161,87,59,58
"69",2,40,2379,550,423,366,327,276,143,64,59,29
"70",2,41,1617,464,367,336,251,214,107,64,43,31
"71",2,42,1376,403,263,229,203,171,78,50,30,21
"72",2,43,996,276,180,191,165,158,67,24,18,11
"73",2,44,700,196,135,102,142,91,50,24,20,15
"74",2,45,398,149,103,90,82,60,33,16,12,10
"75",2,46,227,93,84,67,53,49,17,22,11,10
"76",2,47,165,59,52,37,42,41,25,13,9,4
"77",2,48,143,37,29,33,29,26,15,11,6,2
"78",2,49,84,38,33,22,14,29,10,4,3,4
"79",2,50,271,136,132,120,109,103,62,31,27,19
"80",2,99,1146,458,421,390,423,461,320,212,158,151
