"","SEXO","EDAD_MADN","2001","2000","1999","1998","1997","1996","1995","1994","1993","1992"
"1",1,11,3,2,1,6,2,1,5,6,3,6
"2",1,12,17,8,8,14,7,10,4,5,5,4
"3",1,13,134,60,44,35,38,43,23,22,13,15
"4",1,14,798,242,157,152,144,105,73,43,22,22
"5",1,15,2758,711,512,423,386,243,154,78,58,40
"6",1,16,6432,1715,1157,851,670,490,253,128,92,67
"7",1,17,11353,2785,1644,1178,1059,718,329,155,113,90
"8",1,18,15875,3356,1903,1469,1259,892,440,223,139,112
"9",1,19,17787,3471,2096,1642,1433,967,468,249,167,128
"10",1,20,18577,3762,2255,1716,1489,974,450,246,165,137
"11",1,21,19287,3860,2214,1650,1438,1055,505,244,189,135
"12",1,22,18996,3717,2091,1590,1388,985,478,269,191,141
"13",1,23,18293,3444,2037,1544,1406,983,504,248,159,134
"14",1,24,17902,3277,1983,1447,1278,971,479,257,139,121
"15",1,25,16569,2928,1781,1449,1301,859,471,229,127,133
"16",1,26,16114,2770,1662,1283,1094,846,434,200,167,127
"17",1,27,15046,2549,1555,1197,1039,836,383,221,128,162
"18",1,28,13836,2360,1374,1062,953,713,383,222,148,102
"19",1,29,12804,2063,1226,937,858,673,369,177,127,96
"20",1,30,11658,1852,1193,864,810,640,316,176,120,105
"21",1,31,9959,1666,997,755,746,586,320,176,118,83
"22",1,32,8952,1537,941,750,723,569,299,159,127,77
"23",1,33,7624,1337,834,641,673,555,290,162,105,63
"24",1,34,6718,1217,769,583,571,487,221,143,89,59
"25",1,35,5980,1135,713,580,524,381,221,113,61,61
"26",1,36,5369,975,641,505,459,379,184,86,44,42
"27",1,37,4391,886,559,424,443,329,183,87,56,53
"28",1,38,3574,702,446,396,324,259,132,92,63,44
"29",1,39,2928,590,428,288,277,215,131,66,45,27
"30",1,40,2161,542,359,258,261,202,107,63,40,31
"31",1,41,1726,423,219,182,193,163,87,49,28,23
"32",1,42,1293,290,201,171,151,137,66,43,28,13
"33",1,43,839,238,151,122,137,102,43,31,22,11
"34",1,44,554,172,123,94,76,67,34,21,18,14
"35",1,45,357,118,70,71,59,49,26,14,10,9
"36",1,46,237,78,43,39,58,40,26,8,6,6
"37",1,47,130,52,40,36,30,19,13,6,4,5
"38",1,49,59,30,19,19,11,21,9,8,1,5
"39",1,50,205,89,80,93,79,77,40,29,20,17
"40",1,99,1254,527,478,386,445,439,340,217,169,174
"41",2,12,16,14,8,7,13,12,7,9,3,5
"42",2,13,114,46,37,31,41,42,24,13,7,12
"43",2,14,785,233,187,153,166,113,66,36,30,20
"44",2,15,2603,664,514,410,399,245,147,85,47,48
"45",2,16,6171,1617,1075,847,729,499,219,134,92,65
"46",2,17,10821,2631,1481,1221,1033,716,343,196,136,97
"47",2,18,15240,3230,1861,1445,1215,858,435,220,128,103
"48",2,19,17107,3481,2140,1551,1401,998,489,244,160,130
"49",2,20,17927,3654,2313,1707,1500,1021,476,280,152,152
"50",2,21,18308,3727,2295,1680,1478,988,510,245,177,131
"51",2,22,18319,3621,2222,1571,1433,1045,475,267,180,154
"52",2,23,17651,3388,1998,1513,1376,978,492,240,165,137
"53",2,24,16877,3107,1931,1417,1311,986,459,249,180,117
"54",2,25,16015,2911,1796,1351,1239,891,443,236,155,103
"55",2,26,15218,2758,1698,1347,1118,816,432,199,157,132
"56",2,27,14401,2561,1580,1122,1078,843,391,232,156,126
"57",2,28,13415,2399,1371,1034,1013,721,368,233,132,118
"58",2,29,12558,2098,1291,961,851,679,379,200,133,92
"59",2,30,11216,1913,1154,903,775,683,358,196,123,111
"60",2,31,9753,1715,1016,776,774,566,321,161,108,96
"61",2,32,8990,1491,880,689,731,629,332,168,94,87
"62",2,33,7657,1348,886,687,665,510,275,134,100,71
"63",2,34,6753,1153,759,622,647,490,245,143,84,63
"64",2,35,5908,1068,753,598,539,428,214,117,66,69
"65",2,36,5147,992,606,516,427,419,201,111,81,51
"66",2,37,4357,891,560,467,422,332,161,82,61,42
"67",2,38,3628,721,453,418,360,283,167,86,71,41
"68",2,39,2906,627,400,311,335,259,134,71,55,37
"69",2,40,2172,527,342,247,238,195,114,68,40,34
"70",2,41,1747,448,247,192,197,172,79,59,41,30
"71",2,42,1272,296,188,175,172,148,76,42,26,23
"72",2,43,779,234,175,133,129,99,55,32,20,11
"73",2,44,550,152,130,99,80,77,49,14,16,11
"74",2,45,353,107,75,64,66,47,28,20,15,5
"75",2,46,216,62,62,52,43,42,22,15,9,3
"76",2,47,151,52,48,29,39,36,15,2,6,3
"77",2,48,93,42,34,35,30,21,13,5,7,2
"78",2,49,57,29,27,21,15,10,10,6,3,1
"79",2,50,193,96,90,81,76,84,45,28,15,14
"80",2,99,1212,525,405,407,417,436,308,206,210,138
