"","SEXO","EDAD_MADN","2010","2009","2008","2007","2006","2005","2004","2003","2002","2001"
"1",1,11,5,1,3,4,3,6,16,13,8,16
"2",1,12,13,6,7,5,16,19,26,19,11,21
"3",1,13,128,57,39,26,65,53,21,17,22,25
"4",1,14,818,242,181,176,163,96,51,37,32,28
"5",1,15,2949,625,595,435,273,187,103,55,53,46
"6",1,16,7021,1415,1090,745,490,306,144,103,76,68
"7",1,17,11512,2535,1544,1044,715,362,193,127,119,92
"8",1,18,16259,2832,1660,1162,844,476,274,152,132,99
"9",1,19,16438,2865,1684,1262,874,516,276,180,159,111
"10",1,20,17419,2770,1749,1334,1009,545,291,181,128,90
"11",1,21,16514,2656,1737,1355,960,539,298,189,140,89
"12",1,22,16174,2608,1750,1345,937,536,295,188,147,110
"13",1,23,15648,2418,1576,1277,889,542,269,194,136,109
"14",1,24,15187,2219,1492,1194,812,522,258,190,146,110
"15",1,25,14578,1994,1325,1092,816,479,269,179,118,92
"16",1,26,13466,1873,1291,940,718,456,258,160,124,107
"17",1,27,12293,1744,1134,974,685,392,218,151,101,65
"18",1,28,11706,1544,997,821,603,392,201,138,93,88
"19",1,29,10832,1427,953,708,564,340,164,138,99,70
"20",1,30,9999,1223,884,638,480,318,155,124,79,51
"21",1,31,8868,1151,733,577,447,299,175,113,75,66
"22",1,32,8180,981,644,575,394,281,131,103,70,46
"23",1,33,7211,912,598,461,381,243,118,87,63,46
"24",1,34,6304,735,533,423,316,241,115,67,45,38
"25",1,35,5686,645,482,393,299,182,103,68,49,35
"26",1,36,4894,613,460,339,232,150,87,59,42,25
"27",1,37,4003,524,393,260,222,153,57,47,32,28
"28",1,38,3703,467,308,222,172,113,75,50,41,29
"29",1,39,2826,383,246,177,163,106,63,41,31,23
"30",1,40,1889,245,194,143,142,86,55,30,16,17
"31",1,41,1347,244,151,129,94,74,43,25,23,18
"32",1,42,940,156,106,82,75,48,32,22,15,12
"33",1,43,598,87,49,72,54,37,30,25,13,7
"34",1,44,352,68,54,40,31,25,19,15,9,6
"35",1,45,212,52,51,39,31,31,17,7,6,7
"36",1,46,126,40,19,29,27,10,6,10,6,5
"37",1,47,95,35,20,21,21,18,9,4,6,4
"38",1,48,46,16,8,22,10,10,5,3,4,3
"39",1,99,1451,621,662,741,702,700,428,323,265,289
"40",2,11,5,1,3,4,4,4,14,4,9,21
"41",2,12,20,8,6,6,8,34,19,13,12,26
"42",2,13,141,46,41,32,56,54,18,23,16,17
"43",2,14,827,224,162,196,130,99,40,30,18,20
"44",2,15,2921,613,531,458,306,173,98,60,44,36
"45",2,16,6607,1431,1079,816,529,273,157,112,83,56
"46",2,17,11173,2472,1479,1051,635,363,180,144,98,85
"47",2,18,15756,2702,1662,1197,759,502,232,154,108,102
"48",2,19,15945,2715,1719,1247,887,533,262,173,145,117
"49",2,20,16846,2712,1729,1264,946,512,278,193,148,123
"50",2,21,16327,2559,1752,1265,869,538,285,211,148,138
"51",2,22,15584,2483,1695,1353,873,529,266,196,129,113
"52",2,23,14968,2387,1645,1137,875,514,283,211,142,112
"53",2,24,14800,2214,1514,1185,819,498,248,177,136,111
"54",2,25,13866,2012,1379,1013,730,480,274,168,124,96
"55",2,26,13040,1897,1293,1032,729,471,212,160,111,90
"56",2,27,12101,1720,1131,906,715,431,185,131,110,97
"57",2,28,11421,1501,980,814,591,367,179,139,110,71
"58",2,29,10394,1423,982,713,513,334,168,139,86,88
"59",2,30,9827,1272,855,679,484,326,160,133,73,62
"60",2,31,8532,1165,766,629,482,261,164,124,84,72
"61",2,32,7922,985,656,573,406,256,155,76,67,45
"62",2,33,6942,882,525,498,373,249,136,90,59,63
"63",2,34,5932,823,577,469,331,221,105,84,56,49
"64",2,35,5419,726,472,401,263,194,95,71,62,35
"65",2,36,4753,617,467,327,262,145,99,68,51,21
"66",2,37,3931,590,380,290,203,144,80,52,37,25
"67",2,38,3648,476,317,216,179,121,64,51,42,31
"68",2,39,2693,360,236,187,147,88,66,44,29,13
"69",2,40,1810,297,204,160,128,91,43,42,31,19
"70",2,41,1321,217,159,127,114,57,51,29,15,13
"71",2,42,909,139,114,86,62,52,31,20,17,12
"72",2,43,574,104,87,85,51,46,20,17,15,10
"73",2,44,371,91,73,54,44,33,17,17,7,8
"74",2,45,199,44,46,22,43,26,10,15,7,2
"75",2,46,125,26,28,26,28,14,13,11,5,8
"76",2,47,53,31,22,13,17,13,8,4,3,3
"77",2,48,56,17,19,8,9,5,4,2,2,2
"78",2,49,39,23,12,11,9,12,3,3,2,1
"79",2,50,101,13,9,6,4,7,4,2,2,3
"80",2,99,1402,607,600,771,712,598,393,329,288,285
