"","SEXO","EDAD_MADN","2002","2001","2000","1999","1998","1997","1996","1995","1994","1993"
"1",1,12,13,6,7,8,4,8,8,9,6,5
"2",1,13,111,42,47,38,43,22,28,10,10,9
"3",1,14,714,212,182,148,129,95,55,33,28,20
"4",1,15,2711,680,598,424,398,232,105,74,40,29
"5",1,16,6610,1496,1200,810,660,389,215,92,83,46
"6",1,17,10913,2675,1620,1203,909,603,310,139,105,98
"7",1,18,15453,3056,2058,1481,1183,707,360,171,122,101
"8",1,19,17237,3508,2204,1655,1240,837,390,211,136,103
"9",1,20,19001,3531,2402,1629,1343,871,379,216,155,118
"10",1,21,18305,3677,2391,1655,1361,865,422,228,171,114
"11",1,22,18817,3665,2320,1650,1241,892,356,248,164,104
"12",1,23,18339,3267,2268,1549,1299,872,418,232,133,106
"13",1,24,17318,3207,2046,1469,1156,792,406,210,138,88
"14",1,25,16889,2878,1908,1388,1199,763,363,245,145,111
"15",1,26,15621,2841,1773,1312,1098,703,354,177,132,96
"16",1,27,14848,2524,1675,1253,927,765,373,172,128,78
"17",1,28,14127,2347,1585,1045,975,634,316,177,120,85
"18",1,29,12834,2251,1382,1011,892,612,302,177,116,74
"19",1,30,12262,1901,1307,972,766,507,291,171,99,90
"20",1,31,10084,1865,1150,825,740,497,248,143,99,75
"21",1,32,9511,1565,1048,753,615,514,239,129,82,65
"22",1,33,8085,1420,866,719,608,424,242,113,72,61
"23",1,34,6844,1308,834,655,562,371,233,96,92,56
"24",1,35,6065,1151,729,580,484,355,161,110,75,45
"25",1,36,5191,1023,728,529,428,282,175,94,57,52
"26",1,37,4389,867,601,416,406,296,140,73,54,43
"27",1,38,3580,741,455,351,345,228,114,65,57,44
"28",1,39,2949,630,360,326,265,232,98,74,48,42
"29",1,40,2216,475,389,260,208,171,92,60,47,33
"30",1,41,1614,453,334,211,182,139,64,41,23,21
"31",1,42,1333,328,210,178,133,124,79,38,15,16
"32",1,43,849,232,141,123,146,87,48,17,17,8
"33",1,44,542,149,125,100,78,74,30,16,12,4
"34",1,45,351,105,82,68,60,45,21,10,11,11
"35",1,46,174,81,68,44,31,39,22,12,8,3
"36",1,47,127,48,43,35,18,24,10,12,6,6
"37",1,48,82,25,29,25,27,23,4,6,10,7
"38",1,49,46,18,17,25,10,15,5,6,2,2
"39",1,50,167,79,77,88,65,55,38,36,18,16
"40",1,99,1071,458,515,372,408,396,238,188,145,144
"41",2,11,3,1,1,2,1,4,2,4,5,5
"42",2,12,20,4,8,9,10,8,11,7,9,8
"43",2,13,125,51,42,28,41,38,12,14,11,12
"44",2,14,665,220,164,156,149,73,43,28,25,19
"45",2,15,2564,686,498,421,398,251,115,68,27,41
"46",2,16,5956,1455,1143,806,661,432,227,97,78,57
"47",2,17,10438,2584,1734,1158,1017,640,291,152,120,73
"48",2,18,14999,2991,2025,1373,1174,712,354,169,140,99
"49",2,19,16922,3483,2269,1622,1322,858,361,187,154,126
"50",2,20,18051,3470,2481,1663,1307,856,438,220,133,116
"51",2,21,17470,3667,2504,1658,1353,892,385,239,175,128
"52",2,22,18181,3630,2257,1572,1263,865,416,228,147,103
"53",2,23,17858,3312,2255,1579,1276,887,381,234,131,104
"54",2,24,16872,3198,2029,1428,1183,816,399,242,160,113
"55",2,25,15993,2959,2006,1361,1145,826,373,217,133,86
"56",2,26,15370,2709,1811,1254,1069,689,340,209,119,114
"57",2,27,14609,2600,1704,1256,982,708,316,182,112,79
"58",2,28,13646,2435,1605,1041,938,632,321,187,114,97
"59",2,29,12619,2186,1419,1031,861,599,298,162,128,72
"60",2,30,11939,1844,1336,920,771,549,270,168,97,98
"61",2,31,9983,1857,1155,804,704,504,280,132,115,67
"62",2,32,9282,1587,1041,740,652,485,212,141,85,74
"63",2,33,7932,1411,937,693,590,435,223,113,77,57
"64",2,34,7076,1329,855,625,514,399,206,111,83,62
"65",2,35,5931,1073,817,573,488,326,185,116,60,61
"66",2,36,5177,1006,708,498,398,303,167,75,76,48
"67",2,37,4396,863,606,411,374,290,119,75,53,41
"68",2,38,3797,768,506,350,359,260,122,61,47,42
"69",2,39,2903,553,408,331,254,216,100,64,39,29
"70",2,40,2192,507,400,302,225,156,106,57,29,29
"71",2,41,1582,433,290,238,172,154,74,44,22,23
"72",2,42,1284,297,198,148,132,109,57,35,19,11
"73",2,43,843,194,142,124,121,113,36,19,16,8
"74",2,44,517,183,121,113,77,60,28,15,16,12
"75",2,45,308,108,75,71,67,38,21,22,14,9
"76",2,46,190,69,59,43,45,38,18,12,9,5
"77",2,47,136,50,45,35,25,21,10,8,4,4
"78",2,48,80,27,24,22,33,23,9,3,4,3
"79",2,49,38,20,17,22,13,8,8,3,4,2
"80",2,50,199,88,76,73,65,66,38,21,24,22
"81",2,99,945,422,474,377,382,318,250,199,160,142
