"","SEXO","EDAD_MADN","1991","1990","1989","1988","1987","1986","1985","1984","1983","1982"
"1",1,12,20,4,3,6,10,9,12,23,23,23
"2",1,13,73,25,17,18,29,47,45,36,31,29
"3",1,14,495,137,78,99,110,133,71,60,65,80
"4",1,15,1929,423,329,289,311,257,160,154,136,135
"5",1,16,4957,1101,699,627,541,503,303,223,203,201
"6",1,17,9567,2048,1214,916,891,815,461,362,291,278
"7",1,18,15184,2520,1438,1154,1180,1039,581,382,364,350
"8",1,19,17331,2860,1607,1482,1369,1245,632,450,383,361
"9",1,20,18630,3114,2115,1575,1462,1293,667,518,398,423
"10",1,21,18147,3356,2069,1589,1384,1334,710,479,420,328
"11",1,22,20043,3390,2041,1551,1417,1283,673,572,347,352
"12",1,23,19274,3133,1930,1449,1349,1288,686,412,397,319
"13",1,24,18118,2868,1792,1378,1232,1212,568,469,414,316
"14",1,25,16651,2678,1755,1303,1237,1017,568,411,286,358
"15",1,26,15869,2566,1574,1285,1016,1065,549,333,343,306
"16",1,27,14506,2411,1468,1024,1005,1036,478,391,337,300
"17",1,28,13636,2233,1311,1050,1000,796,513,391,291,284
"18",1,29,12247,1826,1110,967,806,854,480,300,295,282
"19",1,30,11228,1730,1150,831,847,844,486,341,248,319
"20",1,31,9480,1677,903,830,781,720,463,302,322,205
"21",1,32,9522,1337,1011,739,711,723,398,321,230,201
"22",1,33,7601,1359,918,652,718,594,365,222,191,171
"23",1,34,6891,1317,784,665,550,599,322,224,197,139
"24",1,35,6291,1219,743,595,567,428,299,232,145,191
"25",1,36,5674,1062,624,543,408,434,300,171,184,179
"26",1,37,4694,966,637,406,388,384,221,201,167,124
"27",1,38,4014,773,456,405,347,309,237,180,100,133
"28",1,39,3232,587,350,320,246,293,208,112,111,87
"29",1,40,2633,490,349,245,279,260,148,128,96,113
"30",1,41,1800,420,272,263,235,238,155,88,76,61
"31",1,42,1654,274,242,227,164,186,131,87,72,52
"32",1,43,1009,254,198,132,159,107,93,53,56,43
"33",1,44,815,208,137,119,101,111,56,40,24,29
"34",1,45,596,150,101,81,87,74,43,38,21,30
"35",1,46,311,136,63,61,41,46,20,20,21,16
"36",1,47,234,75,61,44,23,33,29,22,21,14
"37",1,48,165,64,45,20,31,29,21,9,10,14
"38",1,49,108,34,16,22,27,39,25,7,16,8
"39",1,50,400,129,135,98,120,94,46,47,43,46
"40",1,99,1118,432,345,298,352,353,296,259,255,270
"41",2,12,13,2,5,5,8,13,12,22,23,17
"42",2,13,70,23,21,19,32,22,34,30,18,30
"43",2,14,434,90,75,73,86,140,68,64,57,63
"44",2,15,1787,387,302,272,311,266,168,119,121,168
"45",2,16,4698,998,700,624,493,448,310,234,190,244
"46",2,17,9064,1888,1236,842,814,821,435,309,280,267
"47",2,18,14266,2588,1414,1113,1187,1055,593,372,334,325
"48",2,19,16323,2833,1714,1459,1348,1289,603,429,370,352
"49",2,20,17746,2980,1995,1560,1479,1347,672,489,392,395
"50",2,21,17426,3182,2182,1559,1399,1286,681,427,447,341
"51",2,22,18647,3324,1971,1502,1350,1341,640,506,345,389
"52",2,23,18503,3215,1904,1432,1400,1176,677,420,425,339
"53",2,24,17537,2836,1716,1378,1237,1284,536,440,340,280
"54",2,25,16578,2655,1760,1269,1225,987,584,411,322,361
"55",2,26,15273,2406,1609,1290,966,1069,581,392,304,364
"56",2,27,14091,2300,1498,1067,1034,994,489,398,339,284
"57",2,28,13182,2113,1267,1074,1016,818,503,380,317,311
"58",2,29,11675,1790,1238,1012,772,811,486,349,348,246
"59",2,30,11136,1733,1184,842,872,848,438,336,274,312
"60",2,31,9194,1715,955,790,823,717,451,274,320,212
"61",2,32,9280,1350,968,858,740,743,416,362,209,203
"62",2,33,7445,1408,913,728,738,591,421,246,201,208
"63",2,34,6768,1362,873,653,592,605,288,239,181,166
"64",2,35,6312,1181,757,582,623,478,269,197,143,211
"65",2,36,5568,1049,689,560,439,454,269,188,202,157
"66",2,37,4667,908,622,454,407,424,202,207,181,138
"67",2,38,4199,853,517,388,384,308,201,150,137,126
"68",2,39,3211,649,393,339,277,366,214,114,130,106
"69",2,40,2628,494,366,242,315,261,182,135,103,113
"70",2,41,1793,449,285,252,234,196,129,96,88,79
"71",2,42,1630,328,245,188,169,200,110,89,67,43
"72",2,43,1050,265,189,152,139,132,100,56,42,37
"73",2,44,728,188,142,130,102,109,57,33,26,28
"74",2,45,576,135,97,81,93,80,43,23,19,36
"75",2,46,321,115,71,62,60,49,25,16,32,31
"76",2,47,214,70,74,46,38,36,20,20,11,14
"77",2,48,167,46,37,23,28,26,26,13,15,8
"78",2,49,128,42,33,24,21,32,20,10,5,10
"79",2,50,368,150,107,103,116,100,67,58,46,35
"80",2,99,1038,464,329,306,302,341,289,235,269,256
