"","SEXO","EDAD_MADN","2020","2019","2018","2017","2016","2015","2014","2013","2012","2011"
"1",1,12,10,2,3,2,6,7,6,4,1,2
"2",1,13,81,27,18,14,12,12,6,5,2,5
"3",1,14,563,153,117,89,87,35,16,12,11,8
"4",1,15,2098,543,374,337,165,86,38,27,20,16
"5",1,16,4895,1298,911,520,273,140,70,36,18,26
"6",1,17,8507,2491,1168,690,319,177,79,59,49,25
"7",1,18,12493,2562,1159,667,351,199,100,48,43,38
"8",1,19,13306,2269,1080,586,374,208,109,74,53,48
"9",1,20,14649,2213,1056,669,401,246,143,66,67,52
"10",1,21,14713,2234,1093,622,417,240,95,65,67,42
"11",1,22,14197,2207,1035,671,411,238,108,57,59,54
"12",1,23,13825,2086,1022,649,420,230,107,67,58,53
"13",1,24,13669,1979,979,639,395,218,96,65,55,45
"14",1,25,13595,1962,918,592,356,205,93,56,53,53
"15",1,26,13536,1837,892,520,356,212,91,59,46,44
"16",1,27,13026,1706,819,506,290,157,101,60,43,48
"17",1,28,12181,1606,753,489,300,180,92,72,54,44
"18",1,29,11691,1495,652,467,265,172,85,57,57,47
"19",1,30,10491,1298,574,342,252,158,68,40,37,38
"20",1,31,9582,1128,581,330,235,124,74,44,31,27
"21",1,32,8681,1025,460,275,176,120,54,56,40,41
"22",1,33,7592,908,452,275,186,98,77,43,37,31
"23",1,34,6840,788,375,227,145,101,57,43,44,28
"24",1,35,5777,699,318,203,151,80,46,32,27,30
"25",1,36,5109,611,322,191,128,98,49,35,23,26
"26",1,37,4269,554,279,158,110,75,42,33,22,20
"27",1,38,3679,487,231,143,113,69,43,27,17,20
"28",1,39,2762,369,204,134,74,49,33,20,18,15
"29",1,40,2142,309,138,115,57,44,31,20,17,12
"30",1,41,1584,237,119,71,55,36,23,15,15,6
"31",1,42,1133,157,96,59,43,22,20,23,9,5
"32",1,43,739,119,58,49,28,18,14,8,5,3
"33",1,44,380,70,43,28,20,9,12,9,3,2
"34",1,45,266,45,28,20,19,12,1,1,4,2
"35",1,46,112,37,16,20,8,5,7,1,3,1
"36",1,48,41,14,9,5,3,5,4,4,2,3
"37",1,49,21,8,7,5,3,6,6,1,2,1
"38",1,50,57,8,4,6,2,3,1,1,1,1
"39",1,99,7891,1495,871,670,472,355,208,208,164,163
"40",2,12,9,3,2,4,2,3,2,3,3,2
"41",2,13,95,31,15,19,13,8,7,5,10,3
"42",2,14,551,138,97,92,76,29,18,9,8,6
"43",2,15,1958,469,381,341,167,76,42,31,19,16
"44",2,16,4553,1274,911,569,268,145,60,39,25,34
"45",2,17,8284,2433,1177,690,345,171,74,52,32,37
"46",2,18,12112,2462,1090,653,351,179,98,51,44,51
"47",2,19,12864,2271,1141,583,338,189,112,63,46,40
"48",2,20,14107,2204,1064,660,391,183,99,66,67,54
"49",2,21,13873,2144,1012,664,384,247,112,69,67,47
"50",2,22,13636,2044,1085,684,379,234,111,67,48,44
"51",2,23,13396,1962,1117,701,388,220,125,86,51,44
"52",2,24,13175,1936,979,634,384,199,107,79,51,43
"53",2,25,13414,1940,900,571,357,201,107,71,55,46
"54",2,26,13132,1876,900,563,341,184,96,64,56,46
"55",2,27,12554,1727,851,492,323,173,90,62,58,49
"56",2,28,12050,1573,754,443,257,150,88,56,39,47
"57",2,29,11195,1458,667,443,244,140,85,46,37,57
"58",2,30,10301,1278,606,363,246,173,74,46,46,35
"59",2,31,9444,1185,533,328,211,129,71,48,41,26
"60",2,32,8421,1025,498,295,205,144,85,45,37,29
"61",2,33,7325,855,429,271,183,114,70,39,31,31
"62",2,34,6502,794,393,252,163,103,55,36,36,31
"63",2,35,5921,724,386,236,136,87,48,32,31,22
"64",2,36,4980,671,294,197,124,89,61,49,24,23
"65",2,37,4279,556,284,194,106,80,35,36,30,18
"66",2,38,3586,424,255,138,107,66,31,19,23,21
"67",2,39,2860,391,187,120,78,52,28,28,19,15
"68",2,40,2078,291,173,98,77,46,34,11,20,16
"69",2,41,1493,230,118,93,54,46,17,13,8,9
"70",2,42,1054,182,101,57,46,26,20,5,8,10
"71",2,43,718,116,59,45,28,27,13,6,4,9
"72",2,44,391,74,42,23,18,19,8,7,8,2
"73",2,45,218,52,35,24,12,13,3,5,4,4
"74",2,46,120,23,29,12,7,11,4,5,4,2
"75",2,48,40,16,8,9,7,7,3,1,2,1
"76",2,99,7557,1523,850,658,448,363,226,194,171,162
