"","SEXO","EDAD_MADN","2018","2017","2016","2015","2014","2013","2012","2011","2010","2009"
"1",1,12,9,4,5,5,4,4,1,5,5,1
"2",1,13,100,33,20,19,13,20,14,6,8,9
"3",1,14,702,185,118,119,83,40,31,17,19,5
"4",1,15,2502,518,401,331,164,83,42,21,21,20
"5",1,16,5743,1301,872,536,245,138,77,45,26,29
"6",1,17,9030,2269,1055,626,350,149,98,62,56,43
"7",1,18,12808,2083,1012,703,385,210,141,82,58,51
"8",1,19,12560,1833,1049,693,405,216,152,86,70,45
"9",1,20,13034,1887,1043,792,472,250,106,82,72,79
"10",1,21,13023,1874,1071,759,470,231,123,69,72,65
"11",1,22,13046,1963,1056,748,458,244,140,72,64,60
"12",1,23,13053,1850,995,754,428,232,105,94,58,60
"13",1,24,12947,1742,1014,670,441,227,130,79,68,61
"14",1,25,12471,1586,884,626,361,208,107,77,58,58
"15",1,26,11945,1505,864,539,341,173,116,65,59,40
"16",1,27,11006,1339,725,511,307,184,96,72,65,53
"17",1,28,10093,1216,647,466,272,189,86,62,64,59
"18",1,29,9179,1074,577,419,317,145,93,59,61,49
"19",1,30,8552,939,548,408,245,142,87,56,57,33
"20",1,31,7415,824,475,361,215,132,82,62,41,51
"21",1,32,6919,720,423,298,209,125,78,47,51,41
"22",1,33,5939,688,368,321,208,128,61,54,29,29
"23",1,34,5413,607,350,247,172,103,70,41,27,32
"24",1,35,4675,482,308,232,152,94,64,38,42,20
"25",1,36,4104,466,289,202,132,64,40,30,34,31
"26",1,37,3413,432,213,197,120,70,42,27,17,24
"27",1,38,2715,321,228,146,110,56,40,30,15,22
"28",1,39,2260,327,172,128,89,62,31,19,18,18
"29",1,40,1786,220,139,91,83,46,32,21,17,14
"30",1,41,1241,165,99,97,61,31,25,15,10,10
"31",1,42,863,123,64,62,41,31,15,11,16,5
"32",1,43,540,94,59,42,32,20,9,7,7,6
"33",1,44,352,69,39,27,20,12,8,11,4,6
"34",1,45,189,39,31,19,13,15,12,6,6,3
"35",1,47,49,26,13,10,14,4,3,1,3,2
"36",1,48,27,21,5,4,6,3,3,5,2,2
"37",1,99,758,383,341,341,239,218,195,182,202,220
"38",2,13,105,35,23,17,26,14,8,5,5,7
"39",2,14,646,177,112,127,76,44,23,18,10,10
"40",2,15,2451,496,399,257,190,71,48,29,28,23
"41",2,16,5357,1232,803,521,256,140,69,52,36,30
"42",2,17,8804,2307,1016,643,323,157,104,58,32,29
"43",2,18,12201,2096,1015,645,370,204,108,60,73,44
"44",2,19,12064,1855,1001,644,396,208,132,79,60,62
"45",2,20,12645,1852,1090,773,416,266,137,79,62,56
"46",2,21,12309,1850,1150,733,421,230,147,84,71,71
"47",2,22,12583,1964,1062,744,467,221,109,84,88,51
"48",2,23,12599,1826,977,750,424,201,120,79,66,57
"49",2,24,12360,1632,989,710,409,238,108,73,64,56
"50",2,25,11901,1610,882,638,366,175,107,80,63,58
"51",2,26,11527,1479,908,547,330,180,111,67,62,61
"52",2,27,10772,1275,737,469,278,161,100,82,62,45
"53",2,28,10004,1184,645,473,269,164,80,70,60,56
"54",2,29,9041,994,609,421,305,157,86,63,45,52
"55",2,30,8170,941,545,391,269,132,81,61,53,49
"56",2,31,7563,827,503,357,213,160,78,54,41,42
"57",2,32,6780,747,399,318,193,104,70,56,48,44
"58",2,33,5855,671,424,272,224,129,74,46,38,37
"59",2,34,5213,564,369,244,179,107,49,42,20,31
"60",2,35,4669,558,318,233,159,105,66,39,30,24
"61",2,36,3995,453,276,223,165,95,52,39,21,23
"62",2,37,3296,379,245,173,128,65,39,26,18,18
"63",2,38,2684,340,214,158,110,77,39,33,30,23
"64",2,39,2167,288,148,137,80,55,28,28,19,25
"65",2,40,1618,200,131,100,76,38,33,21,24,19
"66",2,41,1196,165,93,93,64,34,31,17,15,7
"67",2,42,807,137,84,56,46,36,13,6,7,9
"68",2,43,499,80,53,46,36,21,16,8,4,8
"69",2,44,326,57,44,25,11,17,9,7,4,2
"70",2,45,176,41,24,17,17,10,10,3,8,2
"71",2,46,98,30,12,18,11,8,3,4,7,3
"72",2,47,51,10,14,10,8,5,2,4,1,2
"73",2,50,54,5,3,6,5,3,3,2,1,3
"74",2,99,727,342,299,300,229,201,184,154,174,213
