"","SEXO","EDAD_MADN","1987","1986","1985","1984","1983","1982","1981","1980","1979","1978"
"1",1,12,26,4,7,6,11,26,13,64,6,15
"2",1,13,241,45,33,19,66,57,54,49,30,30
"3",1,14,1260,156,101,143,141,180,53,92,30,48
"4",1,15,3540,471,414,294,371,274,169,131,96,114
"5",1,16,6851,1283,619,617,486,605,303,216,179,128
"6",1,17,12597,1492,1001,713,851,846,426,293,216,181
"7",1,18,13574,2146,1020,1082,1128,1060,486,320,211,294
"8",1,19,16694,1877,1461,1277,1263,1140,482,334,310,207
"9",1,20,14583,2473,1577,1440,1251,1073,503,381,249,348
"10",1,21,16997,2431,1676,1303,1067,1140,563,256,330,179
"11",1,22,17820,2468,1553,1181,1143,1185,454,421,190,244
"12",1,23,17198,2395,1245,1110,1160,910,578,208,257,227
"13",1,24,15781,2020,1318,1209,915,1118,308,261,197,204
"14",1,25,13546,1906,1339,939,1041,710,414,258,208,297
"15",1,26,13759,1894,1063,1058,620,819,376,228,239,207
"16",1,27,13295,1521,1185,610,768,707,304,278,195,182
"17",1,28,10570,1832,665,825,657,627,337,224,184,215
"18",1,29,11785,1074,832,714,557,658,285,188,241,138
"19",1,30,7079,1233,752,581,596,611,283,213,148,239
"20",1,31,8287,1081,618,604,493,501,347,146,234,94
"21",1,32,6958,885,726,528,416,621,230,237,68,155
"22",1,33,6061,1068,559,462,571,410,280,81,130,113
"23",1,34,5993,856,473,573,392,518,142,144,110,95
"24",1,35,4914,726,623,362,452,220,200,121,108,163
"25",1,36,4505,885,404,456,214,332,152,125,121,68
"26",1,37,4705,518,450,191,268,298,140,138,83,81
"27",1,38,3146,615,192,287,222,246,184,85,73,110
"28",1,39,3165,274,268,223,238,252,110,64,107,49
"29",1,40,1422,344,212,181,210,189,100,77,56,79
"30",1,41,1586,242,183,191,146,138,94,40,55,34
"31",1,42,1116,195,195,113,102,154,63,55,19,35
"32",1,43,843,176,98,90,135,76,69,24,25,26
"33",1,44,715,113,78,102,61,85,26,30,23,28
"34",1,45,337,92,72,51,55,38,32,18,20,23
"35",1,46,263,103,41,51,19,35,18,8,13,20
"36",1,47,261,41,42,21,37,26,15,17,10,4
"37",1,48,128,55,33,28,27,26,13,10,5,9
"38",1,49,120,15,22,19,25,24,14,15,6,4
"39",1,50,48,17,28,23,19,15,10,5,2,15
"40",1,99,1307,433,366,326,344,323,234,260,182,233
"41",2,11,15,2,1,4,6,5,12,29,7,2
"42",2,12,37,10,7,10,9,22,21,41,12,9
"43",2,13,257,33,32,22,54,73,34,44,13,28
"44",2,14,1198,164,105,127,135,188,71,79,47,47
"45",2,15,3437,442,386,241,363,306,147,118,83,102
"46",2,16,6724,1183,628,613,492,561,315,225,191,158
"47",2,17,11854,1550,1035,710,810,882,424,315,205,195
"48",2,18,13144,2073,1018,1008,1147,1051,490,280,236,291
"49",2,19,16118,1840,1406,1287,1245,1165,454,299,335,220
"50",2,20,14052,2410,1686,1372,1243,1095,506,386,290,339
"51",2,21,16472,2524,1593,1370,1096,1094,550,305,346,173
"52",2,22,17201,2497,1569,1106,1112,1225,464,396,208,263
"53",2,23,16403,2260,1337,1116,1180,962,571,218,265,226
"54",2,24,15565,2004,1367,1244,932,1136,322,238,239,220
"55",2,25,13346,1869,1301,945,1118,646,428,239,190,283
"56",2,26,13101,2007,1056,1105,611,924,363,189,255,202
"57",2,27,12732,1577,1260,659,811,713,300,280,190,186
"58",2,28,10415,1817,702,789,652,637,374,208,182,233
"59",2,29,11692,1012,921,645,629,697,285,185,224,177
"60",2,30,6993,1263,700,577,625,621,286,235,153,247
"61",2,31,8315,1091,646,629,544,512,340,165,202,101
"62",2,32,6923,948,700,548,424,701,240,226,77,141
"63",2,33,5989,1010,564,452,584,429,284,100,123,130
"64",2,34,5861,903,506,623,384,537,147,140,94,111
"65",2,35,4885,746,702,348,442,212,195,124,106,160
"66",2,36,4260,887,431,448,192,375,156,109,150,96
"67",2,37,4680,577,506,191,311,275,147,145,85,79
"68",2,38,3076,603,228,265,231,275,193,88,64,128
"69",2,39,3251,282,270,224,205,275,120,61,86,60
"70",2,40,1361,348,218,195,226,174,89,84,53,86
"71",2,41,1612,297,197,190,151,151,116,48,59,33
"72",2,42,1055,192,203,136,111,198,42,50,29,30
"73",2,43,821,194,107,96,127,98,69,31,29,36
"74",2,44,685,139,70,96,61,80,23,19,17,22
"75",2,45,363,88,91,41,64,34,19,15,18,21
"76",2,46,240,96,46,57,24,48,26,12,15,5
"77",2,47,262,48,42,36,31,21,21,10,7,12
"78",2,48,107,39,16,27,30,24,15,8,7,8
"79",2,49,111,21,21,14,23,20,9,2,11,5
"80",2,50,37,21,19,20,20,19,8,13,2,7
"81",2,99,1275,423,316,342,294,334,235,215,151,185
