"","SEXO","EDAD_MADN","2004","2003","2002","2001","2000","1999","1998","1997","1996","1995"
"1",1,12,14,7,3,18,14,11,11,4,4,5
"2",1,13,137,47,39,57,64,28,25,14,5,7
"3",1,14,756,241,163,213,208,106,53,35,20,18
"4",1,15,2635,652,558,573,491,246,116,66,47,29
"5",1,16,6288,1680,1352,1075,780,460,208,104,79,50
"6",1,17,10938,2848,1905,1513,1147,579,256,151,108,89
"7",1,18,15693,3231,2215,1750,1408,759,376,182,114,97
"8",1,19,17103,3749,2397,1937,1506,875,370,178,133,95
"9",1,20,18380,3791,2511,1957,1532,766,357,218,131,121
"10",1,21,18430,3795,2489,2011,1479,796,359,192,139,119
"11",1,22,18638,3702,2465,1838,1404,777,351,234,133,105
"12",1,23,17476,3570,2271,1721,1397,762,364,198,122,121
"13",1,24,17268,3226,2043,1658,1272,684,327,193,135,115
"14",1,25,15974,2954,1896,1521,1224,701,304,191,119,123
"15",1,26,15009,2782,1746,1354,1115,616,271,160,104,98
"16",1,27,14550,2523,1677,1208,1014,592,276,163,135,76
"17",1,28,13496,2376,1425,1044,955,516,243,140,118,80
"18",1,29,12418,2032,1324,1060,848,516,213,140,88,68
"19",1,30,11689,1774,1226,973,789,446,225,119,93,57
"20",1,31,10047,1738,1090,871,661,405,192,130,85,73
"21",1,32,9296,1521,994,753,619,370,201,119,78,68
"22",1,33,8048,1402,814,661,587,362,172,119,78,50
"23",1,34,6954,1124,793,599,558,320,181,94,59,59
"24",1,35,5921,1027,685,580,522,299,150,75,55,41
"25",1,36,4924,843,592,536,426,243,136,78,66,40
"26",1,37,4155,815,561,446,351,212,116,88,53,36
"27",1,38,3559,707,484,379,324,206,104,62,34,36
"28",1,39,2680,593,362,297,294,205,75,47,33,25
"29",1,40,2158,447,323,259,230,142,67,53,39,26
"30",1,41,1520,369,216,223,184,98,65,30,22,16
"31",1,42,1139,242,201,152,151,87,39,30,24,6
"32",1,43,826,224,127,134,111,70,39,23,21,17
"33",1,44,514,128,84,85,88,64,18,12,13,9
"34",1,45,337,87,73,78,60,37,17,14,8,9
"35",1,46,191,57,48,39,44,35,10,4,7,5
"36",1,47,111,45,37,26,20,16,9,6,5,3
"37",1,48,62,40,25,23,23,17,14,3,5,3
"38",1,50,163,78,65,68,81,53,33,28,16,14
"39",1,99,1207,555,477,529,562,395,255,200,166,148
"40",2,12,21,4,6,10,16,14,7,5,4,7
"41",2,13,118,42,58,53,64,32,24,17,6,7
"42",2,14,711,232,177,206,203,117,50,37,31,22
"43",2,15,2531,696,605,564,486,236,120,58,48,35
"44",2,16,5987,1574,1340,1104,809,417,218,105,78,43
"45",2,17,10629,2798,1846,1390,1099,568,266,161,107,78
"46",2,18,14731,3251,2246,1807,1359,697,325,179,108,101
"47",2,19,16720,3553,2386,1889,1438,812,357,172,148,125
"48",2,20,17717,3670,2643,1962,1548,816,371,198,147,117
"49",2,21,17612,3729,2454,2045,1442,765,366,202,155,113
"50",2,22,17979,3644,2478,1849,1397,861,337,192,141,97
"51",2,23,17070,3472,2256,1717,1444,729,332,217,124,104
"52",2,24,16768,3157,2143,1621,1329,696,345,175,131,90
"53",2,25,15617,2910,1959,1551,1233,655,303,182,124,99
"54",2,26,14424,2706,1858,1432,1071,585,312,171,104,98
"55",2,27,13796,2412,1570,1300,1048,578,272,171,106,81
"56",2,28,12916,2215,1541,1153,956,564,270,136,118,78
"57",2,29,12132,2107,1367,1087,841,481,242,149,96,90
"58",2,30,11601,1860,1307,970,830,432,216,136,95,78
"59",2,31,9958,1759,1100,836,707,420,179,115,84,77
"60",2,32,9102,1494,1016,744,638,349,202,101,87,67
"61",2,33,7770,1349,833,665,582,356,144,107,77,39
"62",2,34,6903,1206,771,638,529,319,150,86,59,57
"63",2,35,5761,1018,662,628,486,294,132,82,62,43
"64",2,36,5145,959,657,509,470,274,127,73,61,54
"65",2,37,4142,773,541,405,356,248,97,81,40,40
"66",2,38,3532,666,436,410,327,197,112,67,32,28
"67",2,39,2819,599,383,308,274,183,96,47,42,27
"68",2,40,2176,471,342,264,244,151,78,44,34,32
"69",2,41,1556,383,237,209,178,95,60,33,23,23
"70",2,42,1110,289,204,185,130,93,44,27,22,16
"71",2,43,720,223,123,116,101,53,41,29,16,15
"72",2,44,542,153,101,90,78,47,25,15,9,10
"73",2,45,335,88,66,54,54,27,17,11,6,7
"74",2,46,169,54,67,51,27,27,9,12,9,5
"75",2,47,100,53,45,23,31,26,12,8,1,3
"76",2,48,77,27,26,22,17,13,11,4,7,4
"77",2,49,59,24,16,22,14,13,4,5,2,4
"78",2,50,156,96,57,83,78,44,31,19,15,16
"79",2,99,1179,493,485,472,543,363,238,183,159,129
