"","SEXO","EDAD_MADN","2000","1999","1998","1997","1996","1995","1994","1993","1992","1991"
"1",1,11,8,2,1,2,5,4,1,4,8,6
"2",1,12,15,8,8,7,10,20,10,7,7,6
"3",1,13,140,38,28,26,47,41,34,25,19,14
"4",1,14,798,203,132,126,158,121,54,45,35,26
"5",1,15,2826,686,469,389,371,296,138,90,69,46
"6",1,16,6551,1502,1062,768,721,515,261,142,101,64
"7",1,17,11346,2553,1501,1154,1004,808,376,191,138,87
"8",1,18,16005,3018,1817,1361,1291,975,437,218,163,131
"9",1,19,17790,3351,1998,1566,1462,1090,527,229,175,163
"10",1,20,19301,3474,2132,1642,1520,1062,517,280,206,143
"11",1,21,19185,3553,2100,1631,1500,1097,524,274,180,157
"12",1,22,18930,3374,1995,1575,1336,1135,483,301,198,152
"13",1,23,18713,3230,1970,1484,1328,1094,526,313,189,144
"14",1,24,18173,2944,1721,1469,1350,1087,505,248,173,133
"15",1,25,17214,2755,1751,1347,1263,992,487,248,171,132
"16",1,26,16290,2610,1562,1234,1181,939,418,213,145,161
"17",1,27,15060,2438,1450,1185,1044,892,377,256,171,120
"18",1,28,14365,2209,1315,993,964,791,422,221,158,108
"19",1,29,12509,1983,1126,988,881,746,366,238,159,98
"20",1,30,11656,1724,1092,834,854,758,362,204,150,108
"21",1,31,9530,1537,970,808,800,659,357,185,150,94
"22",1,32,8892,1417,897,750,724,626,296,200,122,84
"23",1,33,7717,1297,824,701,689,577,345,158,116,74
"24",1,34,6924,1212,717,620,598,534,294,128,94,73
"25",1,35,6120,1035,706,555,565,496,225,106,79,61
"26",1,36,5157,905,620,449,515,427,214,121,87,68
"27",1,37,4395,797,545,468,390,303,184,99,67,56
"28",1,38,3709,674,456,376,345,294,164,94,58,35
"29",1,39,2990,593,323,327,315,251,148,68,45,42
"30",1,40,2531,443,318,254,265,243,121,62,41,38
"31",1,41,1728,402,263,213,230,182,103,46,37,29
"32",1,42,1216,278,235,184,155,136,72,41,33,24
"33",1,43,873,234,159,132,138,112,65,36,15,14
"34",1,44,570,165,115,100,110,81,62,18,13,12
"35",1,45,413,104,92,73,69,62,26,17,7,7
"36",1,46,245,96,60,54,56,42,20,10,11,8
"37",1,47,126,63,40,30,46,20,18,12,14,6
"38",1,48,104,32,27,26,34,14,12,5,4,8
"39",1,49,76,34,24,23,21,14,17,6,2,2
"40",1,50,204,101,85,74,88,74,53,28,34,18
"41",1,99,1014,440,355,346,418,434,316,234,189,151
"42",2,12,26,5,6,5,6,10,5,12,8,12
"43",2,13,137,41,33,37,37,44,38,14,12,15
"44",2,14,773,189,148,130,156,111,57,35,28,20
"45",2,15,2693,614,500,405,375,305,140,70,48,41
"46",2,16,6306,1397,1003,762,695,552,271,162,84,67
"47",2,17,10957,2454,1461,1096,1055,728,379,189,133,94
"48",2,18,15371,2882,1798,1342,1302,980,399,234,165,118
"49",2,19,17256,3355,1980,1511,1404,1039,513,260,210,153
"50",2,20,18556,3420,2199,1660,1524,1102,523,301,215,130
"51",2,21,18403,3457,2165,1647,1489,1119,495,268,192,151
"52",2,22,18337,3442,2072,1527,1504,1147,536,275,199,155
"53",2,23,18242,3208,1915,1430,1400,1201,474,270,161,137
"54",2,24,17272,2937,1822,1483,1371,1046,444,228,163,133
"55",2,25,16758,2653,1665,1341,1278,970,456,232,171,130
"56",2,26,15862,2520,1642,1249,1224,873,428,235,179,133
"57",2,27,14728,2476,1390,1139,1051,799,420,217,148,128
"58",2,28,13889,2183,1342,955,921,779,377,225,130,119
"59",2,29,12098,1933,1133,918,928,763,395,222,137,115
"60",2,30,11460,1689,1074,832,852,712,350,215,143,110
"61",2,31,9588,1573,949,811,848,742,356,186,123,104
"62",2,32,8789,1415,855,758,764,634,323,192,128,81
"63",2,33,7725,1275,879,742,663,575,315,182,105,67
"64",2,34,6824,1181,756,635,559,502,293,134,97,72
"65",2,35,5991,993,676,530,586,458,206,113,77,72
"66",2,36,5219,904,612,458,478,397,194,107,83,52
"67",2,37,4271,803,491,476,451,334,181,101,87,44
"68",2,38,3577,682,461,371,382,343,165,108,63,45
"69",2,39,2878,627,356,311,332,258,136,62,57,39
"70",2,40,2495,438,308,275,275,224,119,68,44,29
"71",2,41,1691,366,270,231,221,165,85,37,39,24
"72",2,42,1304,295,188,191,189,142,81,44,36,25
"73",2,43,844,212,150,121,130,121,45,43,18,15
"74",2,44,591,157,120,122,100,55,40,21,12,8
"75",2,45,400,120,88,73,75,63,32,16,13,8
"76",2,46,236,79,49,52,38,40,24,9,14,11
"77",2,47,145,55,44,36,35,33,15,14,8,8
"78",2,48,92,47,25,32,25,25,17,7,2,6
"79",2,49,65,23,27,20,26,22,12,7,7,3
"80",2,50,233,125,89,80,107,90,48,43,17,21
"81",2,99,1008,426,376,380,381,441,280,213,170,143
