"","SEXO","EDAD_MADN","1986","1985","1984","1983","1982","1981","1980","1979","1978","1977"
"1",1,10,5,2,1,2,1,3,12,3,3,15
"2",1,12,39,12,5,11,20,39,31,29,10,18
"3",1,13,258,46,50,50,71,74,116,20,33,32
"4",1,14,1219,204,141,190,196,256,96,91,69,89
"5",1,15,3580,554,488,443,549,384,299,163,161,218
"6",1,16,7025,1505,924,993,710,807,462,268,261,269
"7",1,17,13011,1982,1578,1079,1266,1229,596,412,308,383
"8",1,18,14815,2922,1509,1671,1602,1389,788,443,425,448
"9",1,19,17888,2513,2097,1958,1709,1525,792,537,491,417
"10",1,20,15841,3243,2326,2006,1874,1609,884,583,440,620
"11",1,21,18576,3503,2370,1925,1704,1602,804,461,582,345
"12",1,22,19082,3306,2286,1809,1715,1477,696,643,296,469
"13",1,23,18534,3241,2050,1883,1620,1268,903,353,480,417
"14",1,24,16700,2820,2032,1662,1351,1491,481,477,383,353
"15",1,25,16027,2817,1881,1401,1685,902,691,426,347,434
"16",1,26,14765,2591,1559,1822,845,1174,572,352,406,349
"17",1,27,13283,2184,1868,931,1272,926,510,425,355,336
"18",1,28,11437,2666,1015,1201,1025,881,617,418,305,383
"19",1,29,12782,1425,1385,1009,843,1024,528,359,349,305
"20",1,30,7905,1849,1099,889,960,895,488,370,241,416
"21",1,31,9070,1518,954,1032,889,801,516,306,383,162
"22",1,32,7574,1377,1156,952,756,831,446,381,160,221
"23",1,33,6556,1586,1018,829,802,631,526,152,223,208
"24",1,34,6480,1401,958,866,637,795,235,247,179,212
"25",1,35,6205,1160,892,670,754,351,323,189,147,246
"26",1,36,4993,1208,663,746,335,461,273,169,246,177
"27",1,37,5002,878,784,335,479,352,232,231,116,158
"28",1,38,3667,1064,320,425,367,348,312,151,113,155
"29",1,39,3606,426,444,325,310,387,194,136,139,93
"30",1,40,1665,586,375,295,381,283,173,122,73,156
"31",1,41,1926,359,286,316,242,213,159,69,105,56
"32",1,42,1372,310,338,207,209,197,110,99,23,65
"33",1,43,987,325,194,153,151,134,108,27,43,36
"34",1,44,853,202,148,144,112,117,40,27,27,34
"35",1,45,506,139,115,91,122,53,50,20,24,35
"36",1,46,315,109,77,77,36,60,34,21,36,13
"37",1,47,247,76,83,27,38,41,30,31,10,16
"38",1,48,161,75,22,41,28,25,19,12,6,11
"39",1,49,135,27,32,29,20,32,18,14,10,11
"40",1,50,39,31,24,30,38,21,17,13,5,14
"41",1,99,1523,589,481,434,431,458,390,260,269,262
"42",2,11,16,2,1,5,6,6,24,8,23,5
"43",2,12,23,5,9,14,31,30,21,30,15,13
"44",2,13,239,34,35,37,87,73,86,26,41,35
"45",2,14,1116,200,137,194,168,261,95,100,67,79
"46",2,15,3512,546,513,455,537,389,276,186,153,185
"47",2,16,6834,1463,853,991,723,833,456,281,292,257
"48",2,17,12566,1971,1503,1071,1312,1113,628,386,314,360
"49",2,18,14066,2792,1399,1633,1576,1415,788,443,449,434
"50",2,19,17387,2481,2039,1917,1839,1650,778,540,485,391
"51",2,20,15606,3301,2352,2009,1882,1512,888,515,417,606
"52",2,21,17908,3434,2288,1960,1706,1716,837,505,591,341
"53",2,22,18742,3335,2334,1811,1786,1517,715,612,339,493
"54",2,23,17760,3145,2004,1930,1630,1301,880,340,436,416
"55",2,24,16295,2821,2071,1612,1414,1571,465,496,382,370
"56",2,25,15456,2816,1813,1401,1666,927,730,391,348,437
"57",2,26,14399,2561,1586,1705,927,1213,594,382,438,378
"58",2,27,12877,2133,1893,899,1225,972,539,456,365,347
"59",2,28,11383,2571,1042,1271,1048,835,618,384,339,376
"60",2,29,12667,1442,1412,1049,912,977,558,379,369,278
"61",2,30,7793,1859,1119,930,989,848,527,366,261,441
"62",2,31,8841,1509,1093,1037,923,879,555,266,415,165
"63",2,32,7334,1320,1229,1015,777,843,431,386,159,253
"64",2,33,6525,1558,1106,883,864,623,547,151,225,225
"65",2,34,6604,1339,903,853,667,800,202,236,195,187
"66",2,35,6209,1223,915,620,768,351,317,206,185,262
"67",2,36,4887,1281,723,809,363,437,262,173,226,147
"68",2,37,4991,914,802,331,508,417,226,251,129,159
"69",2,38,3651,1004,312,474,366,329,274,148,133,140
"70",2,39,3689,441,454,375,310,412,189,163,137,101
"71",2,40,1589,522,352,281,380,276,172,118,86,149
"72",2,41,1888,390,296,339,261,213,166,94,138,44
"73",2,42,1253,317,294,212,223,222,91,90,30,56
"74",2,43,968,352,160,169,185,127,116,41,59,45
"75",2,44,810,205,144,171,113,133,39,37,24,42
"76",2,45,508,137,122,103,120,51,43,21,35,43
"77",2,46,324,133,71,93,39,38,28,18,22,20
"78",2,47,293,65,68,36,44,26,21,21,16,19
"79",2,48,151,65,32,32,24,26,29,19,15,11
"80",2,49,155,36,34,26,25,41,16,7,11,8
"81",2,50,54,39,22,26,23,26,14,15,3,15
"82",2,99,1511,563,427,406,423,419,349,228,245,249
