"","SEXO","EDAD_MADN","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007"
"1",1,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1,11,3,NA,NA,2,2,NA,NA,NA,NA,NA
"3",1,12,11,5,9,7,7,8,4,4,4,6
"4",1,13,89,53,41,26,38,22,26,14,10,4
"5",1,14,653,209,126,126,144,95,63,35,23,13
"6",1,15,2405,647,455,389,386,232,127,66,46,33
"7",1,16,5520,1431,1042,768,670,389,174,104,75,60
"8",1,17,9901,2567,1494,1154,1059,603,303,151,110,75
"9",1,18,14394,3022,1814,1361,1259,707,333,182,101,95
"10",1,19,16409,3418,2062,1566,1433,837,338,178,116,109
"11",1,20,18196,3717,2309,1642,1489,871,392,218,136,96
"12",1,21,17700,3788,2192,1631,1438,865,345,192,120,119
"13",1,22,18597,3773,2229,1575,1388,892,397,234,105,88
"14",1,23,18199,3694,2134,1484,1406,872,349,198,119,101
"15",1,24,17762,3366,2039,1469,1278,792,391,193,134,97
"16",1,25,16678,3194,1920,1347,1301,763,348,191,120,93
"17",1,26,14928,2977,1715,1234,1094,703,338,160,102,110
"18",1,27,14419,2735,1545,1185,1039,765,289,163,107,103
"19",1,28,13288,2515,1409,993,953,634,284,140,104,70
"20",1,29,11794,2152,1184,988,858,612,258,140,100,76
"21",1,30,11115,1910,1140,834,810,507,231,119,70,62
"22",1,31,9245,1913,1098,808,746,497,232,130,95,65
"23",1,32,8825,1776,1041,750,723,514,244,119,79,61
"24",1,33,7687,1562,912,701,673,424,207,119,58,64
"25",1,34,6881,1404,726,620,571,371,191,94,69,54
"26",1,35,5851,1223,677,555,524,355,144,75,44,46
"27",1,36,4902,1127,713,449,459,282,145,78,51,44
"28",1,37,4708,1085,646,468,443,296,133,88,44,30
"29",1,38,3794,839,508,376,324,228,128,62,42,39
"30",1,39,2830,689,351,327,277,232,98,47,33,23
"31",1,40,2417,605,361,254,261,171,72,53,23,23
"32",1,41,1628,529,277,213,193,139,76,30,29,21
"33",1,42,1416,371,238,184,151,124,59,30,16,12
"34",1,43,1000,280,176,132,137,87,39,23,19,12
"35",1,44,611,177,101,100,76,74,35,12,13,8
"36",1,45,387,126,101,73,59,45,13,14,10,12
"37",1,46,241,107,78,54,58,39,16,4,5,4
"38",1,47,181,62,44,30,30,24,17,6,7,3
"39",1,48,130,38,30,26,NA,23,3,3,8,NA
"40",1,49,77,23,16,23,11,15,NA,NA,NA,4
"41",1,50,300,141,107,74,79,55,37,28,19,15
"42",1,99,1135,478,354,346,445,396,267,200,160,153
"43",2,11,3,NA,NA,NA,NA,4,NA,NA,NA,NA
"44",2,12,11,8,8,5,13,8,8,5,10,8
"45",2,13,81,38,40,37,41,38,14,17,7,7
"46",2,14,559,184,143,130,166,73,46,37,22,17
"47",2,15,2298,634,452,405,399,251,114,58,40,28
"48",2,16,5310,1408,1001,762,729,432,203,105,64,65
"49",2,17,9865,2465,1465,1096,1033,640,286,161,97,81
"50",2,18,13697,3065,1873,1342,1215,712,338,179,116,93
"51",2,19,15635,3377,1979,1511,1401,858,369,172,133,120
"52",2,20,17303,3624,2227,1660,1500,856,354,198,121,111
"53",2,21,17277,3707,2183,1647,1478,892,359,202,128,86
"54",2,22,17820,3651,2231,1527,1433,865,369,192,125,108
"55",2,23,17953,3561,2032,1430,1376,887,386,217,106,80
"56",2,24,17017,3309,1984,1483,1311,816,357,175,112,99
"57",2,25,16229,3057,1875,1341,1239,826,332,182,102,91
"58",2,26,14377,2914,1702,1249,1118,689,326,171,117,80
"59",2,27,13778,2654,1614,1139,1078,708,278,171,98,84
"60",2,28,12646,2487,1433,955,1013,632,286,136,100,84
"61",2,29,11421,2217,1238,918,851,599,238,149,80,65
"62",2,30,10720,1874,1175,832,775,549,228,136,86,67
"63",2,31,9033,1888,1085,811,774,504,234,115,68,57
"64",2,32,8616,1678,986,758,731,485,210,101,75,76
"65",2,33,7538,1558,909,742,665,435,227,107,73,55
"66",2,34,6753,1385,832,635,647,399,175,86,71,45
"67",2,35,5659,1182,757,530,539,326,191,82,54,40
"68",2,36,4933,1143,685,458,427,303,133,73,61,47
"69",2,37,4473,1086,599,476,422,290,162,81,45,53
"70",2,38,3715,894,492,371,360,260,112,67,36,31
"71",2,39,2841,693,418,311,335,216,85,47,33,18
"72",2,40,2362,550,325,275,238,156,80,44,22,18
"73",2,41,1616,464,290,231,197,154,53,33,17,20
"74",2,42,1307,403,223,191,172,109,47,27,19,16
"75",2,43,951,276,160,121,129,113,42,29,15,19
"76",2,44,635,196,107,122,80,60,21,15,18,6
"77",2,45,425,149,76,73,66,38,19,11,7,6
"78",2,46,228,93,59,52,43,38,22,12,5,1
"79",2,47,170,59,41,36,39,21,15,8,7,5
"80",2,48,120,37,33,32,30,23,9,4,6,4
"81",2,49,72,38,15,20,15,8,8,5,NA,3
"82",2,50,266,136,113,80,76,66,29,19,20,22
"83",2,99,1058,458,385,380,417,318,230,183,138,159
"84",9,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
