"","SEXO","EDAD_MADN","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"1",1,12,24,4,9,10,6,13,5,5,NA,2
"2",1,13,147,57,39,40,21,27,6,6,1,5
"3",1,14,869,193,153,111,74,45,26,17,4,8
"4",1,15,3110,664,467,319,179,78,39,21,10,16
"5",1,16,7279,1448,935,533,309,131,77,45,9,26
"6",1,17,11772,2442,1284,630,369,202,93,62,12,25
"7",1,18,15876,2472,1332,769,411,214,135,82,26,38
"8",1,19,16979,2513,1339,802,458,245,143,86,28,48
"9",1,20,17214,2590,1425,809,472,222,101,82,33,52
"10",1,21,17350,2572,1389,799,479,243,119,69,31,42
"11",1,22,16241,2376,1285,811,457,226,112,72,31,54
"12",1,23,15456,2226,1187,778,425,243,96,94,21,53
"13",1,24,14731,2055,1131,672,424,232,122,79,24,45
"14",1,25,13921,1882,1100,645,426,192,95,77,31,53
"15",1,26,13072,1725,951,587,376,223,108,65,33,44
"16",1,27,12038,1546,893,522,348,171,82,72,23,48
"17",1,28,11421,1456,802,493,302,179,91,62,19,44
"18",1,29,10692,1344,751,488,312,157,92,59,20,47
"19",1,30,9356,1203,706,493,252,158,101,56,25,38
"20",1,31,8474,1092,604,393,247,148,82,62,10,27
"21",1,32,7682,983,530,360,216,120,68,47,19,41
"22",1,33,7053,806,520,317,218,106,62,54,14,31
"23",1,34,6179,738,411,276,174,100,64,41,17,28
"24",1,35,5303,691,385,233,180,86,54,38,14,30
"25",1,36,4752,566,338,201,156,89,41,30,7,26
"26",1,37,3953,503,303,199,118,68,44,27,8,20
"27",1,38,3207,403,256,169,104,62,32,30,11,20
"28",1,39,2466,334,201,125,87,39,44,19,6,15
"29",1,40,1921,279,164,142,90,60,30,21,11,12
"30",1,41,1384,227,135,84,56,41,23,15,3,6
"31",1,42,886,138,86,55,45,34,14,11,7,5
"32",1,43,588,96,67,52,27,18,17,7,4,3
"33",1,44,370,68,35,22,25,18,7,11,NA,2
"34",1,45,209,39,41,20,10,4,5,6,1,2
"35",1,46,112,16,21,15,8,6,NA,NA,1,1
"36",1,47,60,17,13,11,NA,8,5,1,NA,NA
"37",1,48,36,18,13,NA,NA,3,4,5,NA,3
"38",1,49,38,16,11,8,5,NA,NA,NA,NA,1
"39",1,50,NA,9,10,9,3,NA,NA,NA,NA,1
"40",1,99,804,398,331,312,259,285,208,182,111,163
"41",2,12,22,4,12,8,3,4,2,NA,1,2
"42",2,13,144,55,46,31,15,17,7,5,1,3
"43",2,14,847,213,145,108,83,39,23,18,5,6
"44",2,15,2878,652,429,287,157,76,48,29,6,16
"45",2,16,7001,1429,974,516,262,120,71,52,13,34
"46",2,17,11409,2375,1234,693,381,164,78,58,12,37
"47",2,18,15369,2544,1314,750,408,218,93,60,24,51
"48",2,19,16609,2444,1358,825,449,238,123,79,22,40
"49",2,20,16495,2481,1402,823,466,246,111,79,25,54
"50",2,21,16657,2524,1459,783,480,268,113,84,29,47
"51",2,22,15722,2370,1269,731,456,232,120,84,29,44
"52",2,23,15170,2173,1248,771,433,236,118,79,23,44
"53",2,24,14147,1983,1157,705,379,188,142,73,21,43
"54",2,25,13758,1910,1072,683,374,206,115,80,19,46
"55",2,26,12496,1727,1047,614,363,180,89,67,22,46
"56",2,27,11884,1496,899,545,347,180,102,82,24,49
"57",2,28,10904,1495,817,500,303,185,90,70,19,47
"58",2,29,10195,1335,719,498,316,167,111,63,19,57
"59",2,30,9317,1221,729,414,263,138,92,61,21,35
"60",2,31,8295,1106,640,415,233,151,83,54,23,26
"61",2,32,7697,954,556,345,239,128,60,56,19,29
"62",2,33,6758,865,470,320,214,106,48,46,16,31
"63",2,34,5900,771,452,282,196,98,66,42,18,31
"64",2,35,5250,639,433,247,164,74,55,39,19,22
"65",2,36,4584,567,380,222,141,99,51,39,10,23
"66",2,37,3672,463,276,203,133,68,48,26,9,18
"67",2,38,3201,427,280,163,107,69,33,33,8,21
"68",2,39,2561,365,238,150,98,58,36,28,11,15
"69",2,40,1840,285,173,110,66,42,23,21,5,16
"70",2,41,1304,234,128,109,49,37,17,17,7,9
"71",2,42,870,170,84,61,44,25,12,6,2,10
"72",2,43,576,103,70,47,27,19,8,8,2,9
"73",2,44,343,71,48,32,25,11,8,7,NA,2
"74",2,45,194,52,32,22,20,9,5,3,1,4
"75",2,46,128,31,23,14,4,7,6,4,1,2
"76",2,47,66,17,19,NA,NA,3,2,4,NA,NA
"77",2,48,36,5,15,4,NA,2,6,NA,NA,1
"78",2,49,NA,NA,11,3,7,NA,2,NA,NA,NA
"79",2,50,NA,NA,NA,NA,4,NA,3,2,NA,NA
"80",2,99,734,391,342,284,244,252,230,154,111,162
