"","SEXO","EDAD_MADN","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003"
"1",1,10,8,NA,NA,6,3,NA,NA,NA,NA,NA
"2",1,11,6,3,1,NA,2,NA,NA,4,3,NA
"3",1,12,12,4,8,9,16,12,10,7,5,5
"4",1,13,86,48,32,17,47,36,34,25,13,9
"5",1,14,600,179,107,131,152,131,78,45,22,20
"6",1,15,2235,548,452,380,390,310,151,90,58,29
"7",1,16,5404,1347,992,820,708,590,271,142,92,46
"8",1,17,10134,2284,1427,1207,1029,800,392,191,113,98
"9",1,18,15188,2807,1874,1518,1468,1011,485,218,139,101
"10",1,19,17350,3210,2105,1862,1626,1202,516,229,167,103
"11",1,20,19043,3344,2529,2016,1725,1314,508,280,165,118
"12",1,21,18840,3907,2513,2138,1739,1362,555,274,189,114
"13",1,22,19436,3689,2382,1973,1721,1366,495,301,191,104
"14",1,23,19943,3614,2334,1908,1578,1244,576,313,159,106
"15",1,24,18695,3256,2062,1772,1549,1167,486,248,139,88
"16",1,25,16729,2837,1936,1626,1426,1082,471,248,127,111
"17",1,26,15362,2790,1794,1506,1285,1010,450,213,167,96
"18",1,27,14347,2500,1726,1503,1211,1077,416,256,128,78
"19",1,28,13461,2457,1542,1241,1194,953,470,221,148,85
"20",1,29,12083,2229,1322,1174,1062,880,421,238,127,74
"21",1,30,11525,1736,1330,1054,907,801,383,204,120,90
"22",1,31,8808,1758,1185,1058,856,747,337,185,118,75
"23",1,32,8836,1496,1061,897,795,669,318,200,127,65
"24",1,33,8390,1590,1089,913,808,688,328,158,105,61
"25",1,34,7341,1320,909,820,730,636,250,128,89,56
"26",1,35,6100,1142,861,701,634,439,223,106,61,45
"27",1,36,5404,1081,769,650,497,454,196,121,44,52
"28",1,37,4691,1008,648,486,460,420,190,99,56,43
"29",1,38,4269,872,603,430,428,376,203,94,63,44
"30",1,39,3288,694,445,404,347,367,145,68,45,42
"31",1,40,2591,486,398,326,336,266,107,62,40,33
"32",1,41,1622,471,315,287,227,196,111,46,28,21
"33",1,42,1477,392,248,218,175,154,82,41,28,16
"34",1,43,1196,311,212,155,158,150,62,36,22,8
"35",1,44,778,201,143,110,104,95,44,18,18,4
"36",1,45,456,134,114,95,64,61,33,17,10,11
"37",1,46,259,82,72,72,56,36,28,10,6,3
"38",1,47,203,77,47,38,32,36,15,12,4,6
"39",1,48,170,57,39,28,24,23,15,5,NA,7
"40",1,49,89,42,32,19,20,26,14,6,1,2
"41",1,50,324,138,93,124,112,103,47,28,20,16
"42",1,99,1178,476,472,446,423,559,303,234,169,144
"43",2,10,5,NA,2,NA,NA,NA,NA,NA,NA,NA
"44",2,11,NA,1,NA,NA,5,NA,NA,NA,NA,5
"45",2,12,12,4,5,11,16,20,9,12,3,8
"46",2,13,100,38,38,29,38,47,28,14,7,12
"47",2,14,624,176,150,142,147,143,63,35,30,19
"48",2,15,2118,539,427,412,354,316,115,70,47,41
"49",2,16,5196,1306,965,817,750,544,267,162,92,57
"50",2,17,9536,2215,1484,1152,1028,835,345,189,136,73
"51",2,18,14490,2731,1808,1420,1370,1080,471,234,128,99
"52",2,19,16518,3070,2054,1802,1599,1190,526,260,160,126
"53",2,20,18299,3289,2479,2046,1697,1243,547,301,152,116
"54",2,21,17911,3724,2488,2105,1712,1328,545,268,177,128
"55",2,22,18782,3711,2411,1942,1623,1304,505,275,180,103
"56",2,23,19335,3535,2228,1842,1634,1277,533,270,165,104
"57",2,24,18254,3192,2094,1785,1529,1305,487,228,180,113
"58",2,25,16125,2826,1971,1667,1417,1090,439,232,155,86
"59",2,26,14719,2714,1814,1596,1285,1080,487,235,157,114
"60",2,27,14363,2409,1756,1437,1268,1022,430,217,156,79
"61",2,28,13218,2407,1572,1314,1237,953,400,225,132,97
"62",2,29,12140,2083,1358,1319,1099,885,398,222,133,72
"63",2,30,11170,1726,1386,1166,1027,850,344,215,123,98
"64",2,31,8675,1635,1210,1062,954,748,393,186,108,67
"65",2,32,8688,1576,1112,947,826,725,317,192,94,74
"66",2,33,8397,1558,1116,909,839,735,331,182,100,57
"67",2,34,6923,1388,977,829,724,570,271,134,84,62
"68",2,35,5903,1189,855,729,643,502,205,113,66,61
"69",2,36,5265,1150,787,656,562,422,200,107,81,48
"70",2,37,4503,995,682,557,481,419,167,101,61,41
"71",2,38,4192,868,579,518,472,388,186,108,71,42
"72",2,39,3190,706,441,391,338,301,153,62,55,29
"73",2,40,2466,490,388,318,316,276,116,68,40,29
"74",2,41,1574,460,322,284,267,214,98,37,41,23
"75",2,42,1476,319,273,237,195,171,72,44,26,11
"76",2,43,1136,318,248,180,159,158,67,43,20,8
"77",2,44,740,199,126,114,114,91,41,21,16,12
"78",2,45,478,123,108,71,76,60,26,16,15,9
"79",2,46,297,101,82,49,57,49,18,9,9,5
"80",2,47,204,86,52,39,48,41,22,14,6,4
"81",2,48,140,66,37,28,22,26,11,7,7,3
"82",2,49,97,33,30,22,27,29,15,7,3,2
"83",2,50,301,138,105,119,106,103,50,43,15,22
"84",2,99,1062,492,463,452,424,461,306,213,210,142
