"","SEXO","EDAD_MADN","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995"
"34",1,43,942,325,98,88,135,92,93,67,39,19
"35",1,44,825,202,78,104,72,84,56,28,24,13
"36",1,45,532,139,72,54,80,50,43,33,18,20
"37",1,46,272,109,41,55,17,39,20,32,17,13
"38",1,47,230,76,42,18,25,25,29,18,13,8
"39",1,48,154,75,33,23,24,14,21,19,12,8
"40",1,49,116,27,22,13,17,29,25,7,5,8
"41",1,50,68,31,28,10,22,14,46,51,42,35
"42",1,99,1462,589,366,323,328,420,296,285,221,200
"43",2,10,NA,NA,NA,2,NA,NA,NA,10,10,NA
"44",2,11,NA,2,1,6,7,NA,NA,10,NA,13
"45",2,12,25,5,7,8,11,22,12,19,15,19
"46",2,13,111,34,32,54,53,57,34,19,29,26
"47",2,14,720,200,105,168,140,189,68,62,54,40
"48",2,15,2221,546,386,342,412,331,168,176,106,81
"49",2,16,4795,1463,628,712,475,602,310,253,201,116
"50",2,17,9014,1971,1035,745,800,841,435,381,243,150
"51",2,18,12001,2792,1018,1065,1066,1086,593,457,269,186
"52",2,19,14456,2481,1406,1331,1158,1233,603,476,322,193
"53",2,20,14325,3301,1686,1391,1301,1212,672,548,359,245
"54",2,21,15131,3434,1593,1406,1146,1188,681,543,373,220
"55",2,22,16402,3335,1569,1171,1123,1209,640,552,343,184
"56",2,23,15664,3145,1337,1116,1062,1015,677,449,339,193
"57",2,24,15539,2821,1367,1143,1015,1223,536,459,319,171
"58",2,25,14456,2816,1301,1064,1230,878,584,473,297,193
"59",2,26,12673,2561,1056,1162,666,930,581,424,298,206
"60",2,27,11866,2133,1260,627,845,871,489,435,282,179
"61",2,28,10649,2571,702,785,751,762,503,414,240,168
"62",2,29,10799,1442,921,705,600,830,486,379,242,161
"63",2,30,8404,1859,700,675,762,739,438,420,244,165
"64",2,31,7278,1509,646,689,592,590,451,339,273,143
"65",2,32,6729,1320,700,626,470,677,416,365,189,113
"66",2,33,5878,1558,564,469,558,487,421,261,135,119
"67",2,34,6032,1339,506,521,431,646,288,228,169,107
"68",2,35,5709,1223,702,477,583,348,269,274,177,141
"69",2,36,4326,1281,431,477,221,371,269,205,161,80
"70",2,37,4286,914,506,239,327,325,202,213,140,76
"71",2,38,3482,1004,228,288,272,306,201,186,119,64
"72",2,39,3199,441,270,213,211,356,214,138,109,52
"73",2,40,1955,522,218,197,280,241,182,158,87,64
"74",2,41,1493,390,197,226,177,156,129,102,79,43
"75",2,42,1318,317,203,123,122,166,110,77,54,29
"76",2,43,982,352,107,90,134,95,100,60,27,21
"77",2,44,844,205,70,99,84,122,57,43,33,23
"78",2,45,541,137,91,59,83,48,43,38,24,23
"79",2,46,271,133,46,61,17,26,25,25,21,16
"80",2,47,207,65,42,28,28,35,20,23,12,4
"81",2,48,159,65,16,24,10,20,26,24,11,4
"82",2,49,115,36,21,26,19,30,20,14,5,3
"83",2,50,62,39,19,21,22,22,67,63,41,30
"84",2,99,1458,563,316,342,363,416,289,292,230,190
"85",9,17,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",9,18,91,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",9,19,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",9,22,93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",9,24,85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",9,25,108,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",9,26,83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",9,33,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",9,99,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
