"","SEXO","EDAD_MADN","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"1",1,12,12,7,5,14,18,13,8,19,4,11
"2",1,13,136,47,46,49,55,33,24,17,10,6
"3",1,14,736,241,191,201,158,69,50,37,25,17
"4",1,15,2598,652,601,570,350,172,91,55,29,27
"5",1,16,6406,1680,1197,1066,658,290,173,103,70,54
"6",1,17,11163,2848,1806,1508,931,452,224,127,99,66
"7",1,18,15593,3231,2028,1762,1048,529,289,152,86,71
"8",1,19,17811,3749,2378,1915,1159,561,326,180,108,85
"9",1,20,18886,3791,2424,2031,1190,589,296,181,134,82
"10",1,21,18953,3795,2398,2018,1188,582,345,189,148,89
"11",1,22,18764,3702,2431,1901,1174,607,320,188,144,90
"12",1,23,18667,3570,2243,1915,1204,575,270,194,116,111
"13",1,24,17467,3226,2015,1744,1106,535,322,190,124,84
"14",1,25,16209,2954,1928,1590,1071,502,315,179,108,110
"15",1,26,15714,2782,1724,1554,967,445,274,160,89,87
"16",1,27,14613,2523,1617,1338,864,483,259,151,111,87
"17",1,28,13774,2376,1450,1183,811,414,233,138,103,73
"18",1,29,12479,2032,1357,1131,746,375,234,138,91,46
"19",1,30,11875,1774,1188,1047,680,331,179,124,75,57
"20",1,31,10346,1738,1066,937,617,310,163,113,60,52
"21",1,32,8935,1521,920,899,553,309,165,103,59,47
"22",1,33,8112,1402,826,738,518,262,150,87,52,47
"23",1,34,6901,1124,747,623,459,238,129,67,45,40
"24",1,35,5788,1027,684,581,377,196,124,68,38,40
"25",1,36,4814,843,655,503,344,186,91,59,34,27
"26",1,37,4160,815,534,476,300,150,79,47,35,33
"27",1,38,3642,707,442,366,238,160,70,50,25,34
"28",1,39,2952,593,392,338,227,112,63,41,33,18
"29",1,40,2224,447,322,296,166,95,57,30,28,21
"30",1,41,1591,369,250,242,157,85,44,25,16,11
"31",1,42,1212,242,210,175,105,71,25,22,13,13
"32",1,43,863,224,153,137,102,56,30,25,7,9
"33",1,44,543,128,94,82,64,33,19,15,9,14
"34",1,45,268,87,77,62,39,19,21,7,9,6
"35",1,46,167,57,44,45,23,18,9,10,3,2
"36",1,47,104,45,37,38,21,12,8,4,4,3
"37",1,99,1125,555,527,653,672,622,400,323,323,215
"38",2,12,22,4,9,11,17,23,6,13,8,7
"39",2,13,104,42,41,42,51,39,20,23,10,7
"40",2,14,700,232,142,207,133,83,42,30,19,19
"41",2,15,2449,696,536,531,323,174,89,60,39,31
"42",2,16,6069,1574,1184,977,625,286,160,112,73,45
"43",2,17,10891,2798,1857,1475,843,467,228,144,81,79
"44",2,18,15256,3251,2130,1739,999,491,270,154,105,83
"45",2,19,17112,3553,2267,1863,1128,544,263,173,110,72
"46",2,20,18181,3670,2482,1992,1200,584,296,193,109,110
"47",2,21,18430,3729,2473,1999,1226,619,366,211,127,98
"48",2,22,17935,3644,2301,1865,1198,563,313,196,115,79
"49",2,23,17815,3472,2245,1774,1144,574,314,211,108,95
"50",2,24,16972,3157,2137,1606,1041,529,275,177,111,75
"51",2,25,15861,2910,1888,1589,998,511,310,168,118,83
"52",2,26,15311,2706,1807,1475,905,477,252,160,87,92
"53",2,27,14113,2412,1590,1358,879,432,235,131,86,90
"54",2,28,13326,2215,1459,1196,831,393,234,139,87,73
"55",2,29,12379,2107,1300,1136,733,384,211,139,85,58
"56",2,30,11405,1860,1272,1030,673,356,201,133,69,45
"57",2,31,10043,1759,1105,973,624,314,164,124,71,49
"58",2,32,8794,1494,980,816,556,285,157,76,63,52
"59",2,33,7913,1349,945,748,495,241,135,90,49,52
"60",2,34,6811,1206,747,634,453,221,122,84,49,36
"61",2,35,5942,1018,718,556,396,204,115,71,43,32
"62",2,36,5038,959,608,513,339,158,91,68,39,28
"63",2,37,4211,773,599,468,320,150,85,52,41,31
"64",2,38,3560,666,468,388,287,133,91,51,25,28
"65",2,39,2807,599,376,346,242,121,69,44,20,15
"66",2,40,2131,471,360,304,192,99,53,42,25,14
"67",2,41,1500,383,246,225,157,70,41,29,20,12
"68",2,42,1183,289,199,184,119,56,36,20,15,10
"69",2,43,851,223,158,130,81,51,18,17,9,3
"70",2,44,510,153,91,106,57,29,20,17,8,2
"71",2,45,299,88,63,77,40,29,15,15,4,2
"72",2,46,190,54,62,42,18,11,8,11,5,5
"73",2,47,103,53,35,32,18,8,4,4,4,4
"74",2,48,82,27,18,20,13,7,10,2,5,1
"75",2,99,1082,493,474,612,622,569,392,329,291,212
